"V1"
0.472593200267119
0.502401350044041
0.575890848421315
0.234334985485455
0.512178509130338
0.468710009749267
0.518088698558872
0.386614028373473
0.510355903873201
0.447097598482676
0.460848633469255
0.561274344407033
0.558024524019889
0.501508209732077
0.474756689600617
0.526234206744638
0.556146556277103
0.45399321276866
0.497081877673489
0.417456564722723
0.561290966121073
0.346032703807447
