individual,KC,n_opp,max_time_btw_opp
Stu_023a11098fde257dde58196e41359003,all*Isosceles-Triangle-Base-Base-Angle*complex-arithmetic,20,20
Stu_023a11098fde257dde58196e41359003,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,5,10100
Stu_023a11098fde257dde58196e41359003,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,11,30270
Stu_023a11098fde257dde58196e41359003,all*Separate-Complementary-Angles,6,12
Stu_023a11098fde257dde58196e41359003,all*Supplementary-Angles-Reason,7,31
Stu_023a11098fde257dde58196e41359003,all*Triangle-Sum-Reason,10,30205
Stu_02cd1ae9742f122b2729e4907773ce1c,"",,80645
Stu_06f9d10f8e11a5667cadae209fc67638,"",,40359
Stu_06f9d10f8e11a5667cadae209fc67638,all*Angle-Addition-Subtraction-Reason,25,20172
Stu_06f9d10f8e11a5667cadae209fc67638,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,26,30252
Stu_06f9d10f8e11a5667cadae209fc67638,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition-Three-Angles,5,17
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer,64,40356
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Angle-Addition-Subtraction-Answer,16,20172
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Angle-Addition-Subtraction-Answer*Angle-Addition-Three-Angles,4,13
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Angle-Addition-Subtraction-Answer*Angle-Addition-Three-Angles*Angle-Addition,2,20
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,23,30245
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Concat-Geom-config-tri-ang-Right-Angle-Answer,6,10128
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Multiplicative-Relation-Answer,8,44
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*relations,2,1
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*same-as-given,5,30270
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*same-as-given*subtract-from-180,2,19
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Separate-Complementary-Angles,10,30247
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Supplementary-Angles,16,10085
Stu_06f9d10f8e11a5667cadae209fc67638,all*Answer*Vertical-Angles-Answer,16,30247
Stu_06f9d10f8e11a5667cadae209fc67638,all*complex-arithmetic,10,54
Stu_06f9d10f8e11a5667cadae209fc67638,all*Concat-geom-config-angles,11,30270
Stu_06f9d10f8e11a5667cadae209fc67638,all*Concat-geom-config-angles*subtract-from-90,17,10101
Stu_06f9d10f8e11a5667cadae209fc67638,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,25,30260
Stu_06f9d10f8e11a5667cadae209fc67638,all*given,118,40357
Stu_06f9d10f8e11a5667cadae209fc67638,all*given*Answer,118,40357
Stu_06f9d10f8e11a5667cadae209fc67638,all*Isosceles-Triangle-Base-Base-Angle,8,40360
Stu_06f9d10f8e11a5667cadae209fc67638,all*Isosceles-Triangle-Base-Base-Angle*complex-arithmetic,37,59
Stu_06f9d10f8e11a5667cadae209fc67638,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,5,40356
Stu_06f9d10f8e11a5667cadae209fc67638,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,39,30252
Stu_06f9d10f8e11a5667cadae209fc67638,all*relations,8,44
Stu_06f9d10f8e11a5667cadae209fc67638,all*relations*add-subtract,2,1
Stu_06f9d10f8e11a5667cadae209fc67638,all*Separate-Complementary-Angles,14,30254
Stu_06f9d10f8e11a5667cadae209fc67638,all*Supplementary-Angles-Reason,19,10094
Stu_06f9d10f8e11a5667cadae209fc67638,all*Triangle-Sum-Reason,12,40319
Stu_06f9d10f8e11a5667cadae209fc67638,all*Triangle-Sum-Reason*complex-arithmetic,3,51
Stu_0998aac98078d2720651ab428cbc996e,"",,40365
Stu_0a3e564f341da3ff1282633b417f1f25,"",,20169
Stu_0a3e564f341da3ff1282633b417f1f25,all,15,23
Stu_0a3e564f341da3ff1282633b417f1f25,all*Angle-Addition-Subtraction-Reason,7,19
Stu_0a3e564f341da3ff1282633b417f1f25,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,7,21
Stu_0a3e564f341da3ff1282633b417f1f25,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition-Three-Angles,5,14
Stu_0a3e564f341da3ff1282633b417f1f25,all*Answer,47,10129
Stu_0a3e564f341da3ff1282633b417f1f25,all*Answer*Angle-Addition-Subtraction-Answer,7,19
Stu_0a3e564f341da3ff1282633b417f1f25,all*Answer*Angle-Addition-Subtraction-Answer*Angle-Addition-Three-Angles,5,14
Stu_0a3e564f341da3ff1282633b417f1f25,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,7,22
Stu_0a3e564f341da3ff1282633b417f1f25,all*Answer*same-as-given,10,24
Stu_0a3e564f341da3ff1282633b417f1f25,all*Answer*Separate-Complementary-Angles,6,12
Stu_0a3e564f341da3ff1282633b417f1f25,all*Answer*Supplementary-Angles,7,24
Stu_0a3e564f341da3ff1282633b417f1f25,all*Answer*Vertical-Angles-Answer,7,24
Stu_0a3e564f341da3ff1282633b417f1f25,all*complex-arithmetic,7,2884
Stu_0a3e564f341da3ff1282633b417f1f25,all*Concat-geom-config-angles*subtract-from-90,7,23
Stu_0a3e564f341da3ff1282633b417f1f25,all*Concat-geom-config-parallel-lines,37,10039
Stu_0a3e564f341da3ff1282633b417f1f25,all*Concat-geom-config-parallel-lines*Alternate-Exterior-Angles-Parallel-Lines-Answer,7,10028
Stu_0a3e564f341da3ff1282633b417f1f25,all*Concat-geom-config-parallel-lines*Alternate-Exterior-Angles-Parallel-Lines-Reason,7,10028
Stu_0a3e564f341da3ff1282633b417f1f25,all*Concat-geom-config-parallel-lines*Corresponding-Angles-Parallel-Lines-Answer,7,10036
Stu_0a3e564f341da3ff1282633b417f1f25,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,7,24
Stu_0a3e564f341da3ff1282633b417f1f25,all*Exterior-Angle-Of-Triangle-Reason,6,21
Stu_0a3e564f341da3ff1282633b417f1f25,all*given,127,20172
Stu_0a3e564f341da3ff1282633b417f1f25,all*given*Answer,127,20172
Stu_0a3e564f341da3ff1282633b417f1f25,all*Isosceles-Triangle-Base-Base-Angle,5,10086
Stu_0a3e564f341da3ff1282633b417f1f25,all*Isosceles-Triangle-Base-Base-Angle*complex-arithmetic,20,10037
Stu_0a3e564f341da3ff1282633b417f1f25,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,5,10086
Stu_0a3e564f341da3ff1282633b417f1f25,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,8,10104
Stu_0a3e564f341da3ff1282633b417f1f25,all*Separate-Complementary-Angles,6,12
Stu_0a3e564f341da3ff1282633b417f1f25,all*Supplementary-Angles-Reason,7,24
Stu_0a3e564f341da3ff1282633b417f1f25,all*Triangle-Sum-Reason,13,10105
Stu_0d495e320407ace585df6a7ae1f6f817,"",,80658
Stu_0f78c775f49bf6ad0fe9e7f90d05fcb2,"",,40366
Stu_104e781b35e13c3cc155f4f52687ddd5,"",,80657
Stu_136d8cf7a895e81c73707c052a0b6b43,"",,20
Stu_136d8cf7a895e81c73707c052a0b6b43,all*Answer,4,9
Stu_136d8cf7a895e81c73707c052a0b6b43,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,2,20170
Stu_136d8cf7a895e81c73707c052a0b6b43,all*Answer*Vertical-Angles-Answer,2,3
Stu_136d8cf7a895e81c73707c052a0b6b43,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,2,3
Stu_136d8cf7a895e81c73707c052a0b6b43,all*given,10,20189
Stu_136d8cf7a895e81c73707c052a0b6b43,all*given*Answer,10,20189
Stu_136d8cf7a895e81c73707c052a0b6b43,all*Isosceles-Triangle-Base-Base-Angle,2,6
Stu_136d8cf7a895e81c73707c052a0b6b43,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,2,6
Stu_136d8cf7a895e81c73707c052a0b6b43,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,2,6
Stu_136d8cf7a895e81c73707c052a0b6b43,all*Triangle-Sum-Reason,2,2
Stu_15bed9ebad889df4927f80f43b1a4846,"",,40298
Stu_16172372486542b7348b7c70152609f2,"",,40288
Stu_16172372486542b7348b7c70152609f2,all,18,10061
Stu_16172372486542b7348b7c70152609f2,all*Angle-Addition-Subtraction-Reason,7,28
Stu_16172372486542b7348b7c70152609f2,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,10,20108
Stu_16172372486542b7348b7c70152609f2,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition-Three-Angles,5,19
Stu_16172372486542b7348b7c70152609f2,all*Answer,37,40289
Stu_16172372486542b7348b7c70152609f2,all*Answer*Angle-Addition-Subtraction-Answer,5,25
Stu_16172372486542b7348b7c70152609f2,all*Answer*Angle-Addition-Subtraction-Answer*Angle-Addition-Three-Angles,3,8
Stu_16172372486542b7348b7c70152609f2,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,5,10053
Stu_16172372486542b7348b7c70152609f2,all*Answer*Multiplicative-Relation-Answer,5,10032
Stu_16172372486542b7348b7c70152609f2,all*Answer*same-as-given,5,10061
Stu_16172372486542b7348b7c70152609f2,all*Answer*Separate-Complementary-Angles,6,10080
Stu_16172372486542b7348b7c70152609f2,all*Answer*Supplementary-Angles,4,19
Stu_16172372486542b7348b7c70152609f2,all*Answer*Vertical-Angles-Answer,5,10073
Stu_16172372486542b7348b7c70152609f2,all*complex-arithmetic,7,10041
Stu_16172372486542b7348b7c70152609f2,all*Concat-geom-config-angles*subtract-from-90,9,33
Stu_16172372486542b7348b7c70152609f2,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,9,20109
Stu_16172372486542b7348b7c70152609f2,all*Exterior-Angle-Of-Triangle-Reason,7,10055
Stu_16172372486542b7348b7c70152609f2,all*given,44,40289
Stu_16172372486542b7348b7c70152609f2,all*given*Answer,44,40289
Stu_16172372486542b7348b7c70152609f2,all*Isosceles-Triangle-Base-Base-Angle,7,30220
Stu_16172372486542b7348b7c70152609f2,all*Isosceles-Triangle-Base-Base-Angle*complex-arithmetic,15,10045
Stu_16172372486542b7348b7c70152609f2,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,3,30217
Stu_16172372486542b7348b7c70152609f2,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,16,40286
Stu_16172372486542b7348b7c70152609f2,all*relations,5,10031
Stu_16172372486542b7348b7c70152609f2,all*Separate-Complementary-Angles,9,10091
Stu_16172372486542b7348b7c70152609f2,all*Supplementary-Angles-Reason,9,36
Stu_16172372486542b7348b7c70152609f2,all*Triangle-Sum-Reason,16,40292
Stu_16172372486542b7348b7c70152609f2,all*Triangle-Sum-Reason*complex-arithmetic,3,10051
Stu_1663e3d7bf225ed40cc9e07605e94035,"",,80651
Stu_1dba0e46727a196a7989ceb9a6803b44,"",,40303
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Angle-Addition-Subtraction-Reason,3,1
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,14,40298
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Answer,24,40310
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,9,30258
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Answer*Multiplicative-Relation-Answer,8,30211
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Answer*relations,2,1
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Answer*same-as-given,2,6
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Answer*Separate-Complementary-Angles,8,40291
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Answer*Vertical-Angles-Answer,10,40285
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Concat-geom-config-angles,4,30209
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,13,40299
Stu_1dba0e46727a196a7989ceb9a6803b44,all*given,38,40306
Stu_1dba0e46727a196a7989ceb9a6803b44,all*given*Answer,38,40306
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Isosceles-Triangle-Base-Base-Angle,2,3
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,26,40301
Stu_1dba0e46727a196a7989ceb9a6803b44,all*relations,8,30210
Stu_1dba0e46727a196a7989ceb9a6803b44,all*relations*add-subtract,2,1
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Separate-Complementary-Angles,10,40278
Stu_1dba0e46727a196a7989ceb9a6803b44,all*Triangle-Sum-Reason,2,2
Stu_1ec5038a6890508567579bc13fe7bc5e,"",,80633
Stu_25e3a39e327d0a318d06b8edd6242943,"",,80651
Stu_316a7da8c646ffee8a73d0f9599f4a5d,"",,10071
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,9,10060
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Answer,12,10073
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,4,10037
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Answer*Multiplicative-Relation-Answer,3,9
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Answer*Separate-Complementary-Angles,6,10056
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Answer*Vertical-Angles-Answer,6,10050
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,10,10068
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*given,17,10072
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*given*Answer,17,10072
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Isosceles-Triangle-Base-Base-Angle,2,2
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,15,10069
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*relations,3,6
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Separate-Complementary-Angles,9,10063
Stu_316a7da8c646ffee8a73d0f9599f4a5d,all*Triangle-Sum-Reason,2,1
Stu_3520f1659721e8d24e025e3f6b88bfd5,"",,30268
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Angle-Addition-Subtraction-Reason,3,3
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,11,20211
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Answer,17,30258
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,11,20217
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Answer*Multiplicative-Relation-Answer,5,9
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Answer*same-as-given,2,3
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Answer*Separate-Complementary-Angles,8,20182
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Answer*Vertical-Angles-Answer,9,30231
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Concat-geom-config-angles,4,12
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,9,30231
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*given,41,30259
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*given*Answer,41,30259
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Isosceles-Triangle-Base-Base-Angle,2,2
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,2,2
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,13,30240
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*relations,5,10
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Separate-Complementary-Angles,8,20182
Stu_3520f1659721e8d24e025e3f6b88bfd5,all*Triangle-Sum-Reason,2,1
Stu_3a082704fff63bb1cae2ef3dfbde96d5,"",,28
Stu_3cb1327c277bccff45be78ca6f7ae16e,"",,70580
Stu_3f94a180daa1edd80caa395f37d7509a,"",,80660
Stu_4777da4fbd6ccd3d860f6232b09cd42d,"",,80650
Stu_478b08c82ebfdbf7e8ce809f4c24de43,"",,70579
Stu_47b8cd379f1b8065944dd5b7c51a102e,"",,40316
Stu_47b8cd379f1b8065944dd5b7c51a102e,all,1,1
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Angle-Addition-Subtraction-Reason,7,39
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,13,20161
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition-Three-Angles,5,31
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer,33,40314
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer*Angle-Addition-Subtraction-Answer,4,35
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer*Angle-Addition-Subtraction-Answer*Angle-Addition-Three-Angles,3,6
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,10,10119
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer*Multiplicative-Relation-Answer,13,10074
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer*relations,2,2
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer*Separate-Complementary-Angles,7,10114
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer*Supplementary-Angles,3,4
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Answer*Vertical-Angles-Answer,4,10095
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*complex-arithmetic,7,10034
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Concat-geom-config-angles,3,30199
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Concat-geom-config-angles*subtract-from-90,9,45
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,9,20167
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*given,52,40309
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*given*Answer,52,40309
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Isosceles-Triangle-Base-Base-Angle,5,40288
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Isosceles-Triangle-Base-Base-Angle*complex-arithmetic,16,10038
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,2,40284
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,19,20178
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*relations,13,10073
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*relations*add-subtract,2,2
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Separate-Complementary-Angles,12,20149
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Supplementary-Angles-Reason,9,10074
Stu_47b8cd379f1b8065944dd5b7c51a102e,all*Triangle-Sum-Reason,15,40317
Stu_4be3e2eb73162aaf13d7d78ca26e99cf,"",,40432
Stu_4dd8fa496e64488516d43d99c86d4c3f,"",,30249
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Angle-Addition-Subtraction-Reason,9,10079
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,11,20178
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition-Three-Angles,5,10046
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Answer,20,30244
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Answer*Angle-Addition-Subtraction-Answer,7,10079
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Answer*Angle-Addition-Subtraction-Answer*Angle-Addition-Three-Angles,5,10046
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,11,20180
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Answer*Multiplicative-Relation-Answer,5,20128
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Answer*Separate-Complementary-Angles,10,20175
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Answer*Supplementary-Angles,6,10051
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Answer*Vertical-Angles-Answer,8,20176
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Concat-geom-config-angles*subtract-from-90,6,10054
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,8,20176
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*given,65,30244
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*given*Answer,65,30245
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Isosceles-Triangle-Base-Base-Angle,2,2
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,2,2
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,12,20181
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*relations,5,9
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Separate-Complementary-Angles,10,20174
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Supplementary-Angles-Reason,6,10051
Stu_4dd8fa496e64488516d43d99c86d4c3f,all*Triangle-Sum-Reason,2,1
Stu_4deb8e724e0df1b4f7eaa427cfae6ee7,"",,80644
Stu_567d3a9e6583016505dc91779cb79b26,"",,23
Stu_567d3a9e6583016505dc91779cb79b26,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,2,2
Stu_567d3a9e6583016505dc91779cb79b26,all*Answer,5,26
Stu_567d3a9e6583016505dc91779cb79b26,all*Answer*Angle-Addition-Subtraction-Answer*Concat-Original-noAnswReas-Angle-Addition,2,2
Stu_567d3a9e6583016505dc91779cb79b26,all*Answer*Separate-Complementary-Angles,3,2
Stu_567d3a9e6583016505dc91779cb79b26,all*Answer*Vertical-Angles-Answer,2,2
Stu_567d3a9e6583016505dc91779cb79b26,all*Concat-Geom-config-tri-ang-Vertical-Angles-Reason,2,2
Stu_567d3a9e6583016505dc91779cb79b26,all*given,13,24
Stu_567d3a9e6583016505dc91779cb79b26,all*given*Answer,13,24
Stu_567d3a9e6583016505dc91779cb79b26,all*Isosceles-Triangle-Base-Base-Angle,2,5
Stu_567d3a9e6583016505dc91779cb79b26,all*Isosceles-Triangle-Base-Base-Angle*Concat-Original-Isosceles-Triangle-Base-Base-Angle-Answer,2,5
Stu_567d3a9e6583016505dc91779cb79b26,all*Linear-Pair-Of-Angles*Concat-geom-config-angles,3,15
Stu_567d3a9e6583016505dc91779cb79b26,all*Separate-Complementary-Angles,3,4
Stu_567d3a9e6583016505dc91779cb79b26,all*Triangle-Sum-Reason,2,3
Stu_5823dea1974902576592a9fef290d494,"",,80642
Stu_599166d235a5d9694f6f9586ab41cb56,"",,30263
Stu_599166d235a5d9694f6f9586ab41cb56,all*Angle-Addition-Subtraction-Reason,7,10084
Stu_599166d235a5d9694f6f9586ab41cb56,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition,15,20191
Stu_599166d235a5d9694f6f9586ab41cb56,all*Angle-Addition-Subtraction-Reason*Concat-Original-noAnswReas-Angle-Addition-Three-Angles,5,10063
Stu_599166d235a5d9694f6f9586ab41cb56,all*Answer,35,30264
Stu_599166d235a5d9694f6f9586ab41cb56,all*Answer*Angle-Addition-Subtraction-Answer,7,10084
