Type,Student,Intercept,Slope
Student,Stu_05ab66fb59c3daeaf6de4f1149cf5f9c,0.391218384758318,-0.000214264066123406
Student,Stu_074024a6c97f627f288ae28e86c37bf3,0.278371265866042,0.000485684196374605
Student,Stu_0f06ed58686471d9b227e80e077f0424,-0.0797218460918227,0.000400557243958637
Student,Stu_0ffb45cf505cfbc7de3f3d41f8354d24,0.57976181461926,0.000487923931875598
Student,Stu_14dcb0a3f7d28a5917903d16f1f0345e,0.213216441845749,0.000821631932062314
Student,Stu_15e275259b046df9885c187fc0cec7d1,0.463908186738189,-0.000514014530915643
Student,Stu_1c1005660e379a642f7f7e073ee28a2e,0.798257530475085,3.99074840661094e-05
Student,Stu_1c9535a1b1c55404b3b56c0126dc9b9c,0.0426972573884807,0.00135967419762128
Student,Stu_1ebb3b0a610fcf14b32b0a0349b8823d,-0.216470346097182,-0.00071066772039782
Student,Stu_1fd226d9b77d6e4f72012f90386c904a,-0.248812525392902,7.58744116950288e-05
Student,Stu_212d07ed66dd7f62493b0eeae8c20a1e,-0.334842931725346,0.00225086184585756
Student,Stu_2393de512fa3dd4d211950f3cd5db42e,-0.68604590182788,-0.000994286535210538
Student,Stu_264400fad6c8afaed08777ea40511e31,0.38246677501956,0.000450647346875073
Student,Stu_2ff777c6635c43e5d4b12a601774bc20,0.228747662602134,0.000535052860636688
Student,Stu_3052106ae3266694fd73d1655c9793d4,-0.155337531586769,-0.000568602958848308
Student,Stu_3080e0d9e3b8e933056ecda61e502bb0,-0.442488364713895,-4.64146483109068e-05
Student,Stu_3450e76a9e9e688a7337e3cbc03e97fb,-0.762850306111486,0.000719143698084767
Student,Stu_34ab397a08b8ff8b4ddb78a77abf2a0e,0.416792637021622,-8.45593158002441e-05
Student,Stu_3691db70b2b4b0b007cf5d871fce5288,0.497044627197934,0.00103288365357002
Student,Stu_3b1595ac6682dcbb53ef9f866fc4afce,-1.08464632919097,-0.00174281555383188
Student,Stu_3e8f0d079dcb903175d80a19b6f42c92,-0.046562183764534,-0.00127090574950939
Student,Stu_3fe6d313e9466f655e1ad1f7783e88fe,-0.553429242352984,0.000986350099403266
Student,Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3,0.249264319223467,0.000279936469774047
Student,Stu_43d40553c42b7102947855f4af8bdafb,0.154635569024671,-0.000423441301695328
Student,Stu_47c5ad6372c5e8c95ddb416b850b83b3,0.409173088931967,0.00105898517753603
Student,Stu_4e57c22a453853959c5cb4e9bb6f1444,0.459905532703313,0.00178671886953738
Student,Stu_5059f8f8e2965458c47023fb052e13fb,0.62072803398308,-0.000247184656776076
Student,Stu_521b6c2924daac25ac846836eabadfa9,0.0951037103009521,-0.00103734712225856
Student,Stu_522c051b94c5c96b1f4c0981f1555466,0.595270486691818,7.19011562294291e-05
Student,Stu_55044f038c346a3b823d972c4cd28306,-0.296281452736343,5.80905031172772e-05
Student,Stu_58620b7004c9fd19e0d024901fddbbe5,0.183995880975094,0.000190296834972372
Student,Stu_59f88d48f6cd9c48bccd8dde03a1da3d,-0.134903836639123,-0.000519085362515184
Student,Stu_5e17090784717fabdf3e311e7c19be7f,-0.0100007730807266,0.00030506892347787
Student,Stu_5e39b6235831ca4dd469cbfed70fa19f,0.142105478540419,0.000290658125732472
Student,Stu_5f2f5328ed790e7b4b6e793e8b6b9707,-0.268721282362372,-0.000625522883782269
Student,Stu_5f94ea02b873bf4b6daa4625385e28d9,0.56087826226551,0.000926784422091925
Student,Stu_61b3df50ac48e568821c6bce350c4073,-0.994068938795977,-0.00242472941853755
Student,Stu_626a307c8129fa533e5fb242d3fe6e49,-0.0368937186498383,-0.000432618332085904
Student,Stu_63d21403821b334a50473a3567e4b4f0,0.286754868744244,0.000958413110375365
Student,Stu_65c466bb15984c79b2152eb539a7a4f2,0.351403431533007,-0.000377552961609859
Student,Stu_6638d6f73a1e9e6a650af4787b3fc103,0.310706793525252,-0.000778307131116904
Student,Stu_669a086bc43019f8049b5b804f877550,0.34441770001466,-0.000115174101137124
Student,Stu_68141ac4be9c16fd6c548900eafd8ac0,-0.808059943761532,-0.000138635889823456
Student,Stu_6d0a294380bd9afb0d6412c7ec4cddca,-0.365795903311499,-0.000937431554205982
Student,Stu_72bf1d76785aea9ef44a000f182fced6,0.187478439158706,-0.00151816481173346
Student,Stu_75bd334c752d0171576cc89fbfe4aa82,0.688197304183264,-0.00100735862287846
Student,Stu_7655499a3faad04774646a0d75de2ad8,0.491163601319157,-0.000222083149392699
Student,Stu_7662f2fee5198418116bb156fdb40711,1.25380862347486,0.000592340014142911
Student,Stu_772964e89ddfa3574562d856b80bd92f,-0.27032528204329,-0.000340156389580223
Student,Stu_78299e6d1e97ed605e67141278da5db0,-0.696143507575855,-0.00094531834553539
Student,Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,-0.469478898977404,-0.000436379018744123
Student,Stu_7f4c5c4a9fe26e01ad09f967653b826b,-0.434687867979446,-0.000122278905124691
Student,Stu_82631c60e5fbe1d4a54c0b9c275a811c,-0.46273598233882,-0.000228440703979532
Student,Stu_8903667738e041157ac32c60bcc75a2f,-0.576596672803486,-0.0010146975754953
Student,Stu_8b6b1d74c0920d53402a48f86ce2c6d7,-0.584992614669269,-0.00237966302504717
Student,Stu_924f4d05f2c1c2583a399f0f5469e05d,-0.206149665365887,-0.000931126143768012
Student,Stu_92535797f9324d733c7cfbf7e00d525c,0.116598221157223,0.000709196337572863
Student,Stu_9310fee7cb6e03326240fa67933953bb,0.312077177105986,-0.000396802311619242
Student,Stu_93be94bdb407f7620b9904d7a36e06fa,0.145851530541377,0.000157004119999479
Student,Stu_9555e202aa65e74106d7503de2d40237,0.204120256094205,0.000609280871159038
Student,Stu_971412ab034985d16434fa7c420b79a0,-0.55044246151997,0.000425766076285144
Student,Stu_98c63c8234d9f3f8abb526e8da601c30,0.239935975602108,-0.000693117227402319
Student,Stu_99d96451f08971675f1969f1284dbbd0,0.174988191541406,0.00164898824236188
Student,Stu_9a632cb3970031e8c23ad89346aa1e8f,-0.690133662904827,0.00058895921602532
Student,Stu_9c472ef193f6d40ea4e5141e8c66cb3f,-0.458806057816564,0.000520324564519634
Student,Stu_9f4d8985c78a92f96132b85cdf99f4d1,-0.519997763587374,5.0686388780989e-05
Student,Stu_a43447a7ffaf193c1a712587c59072fb,-0.343466331418283,-0.000621863244287947
Student,Stu_ab2615a9115e377e988c3caf030a7b1a,0.291270867842915,-2.35360487857415e-05
Student,Stu_abb19fbc44fa2c6766639769735b7160,-0.946257348964547,-0.00128220709127751
Student,Stu_abd6fd052576e5a1d918fb021c28e98e,-0.849999743114882,0.00152052170232302
Student,Stu_ac1cf0f5d553a5061dc2d608aa4d5414,0.24912036724549,0.00118401676919301
Student,Stu_ae174a2a1d6b918fe0a5e1cd09100689,0.566224213049374,-0.000734835822062722
Student,Stu_b4f7dee9add099e55e8c3d61dd8ebda0,-0.296752498876279,0.00027588667623201
Student,Stu_c09490cd7e4c5204f24cbfb8466e0621,0.137364495070681,0.000265901579467572
Student,Stu_cb49d993980ff889f46bfdb126056be1,-0.125520761024466,-0.000120969987043411
Student,Stu_cbc8ab516c12bb7972c4a139c56745a8,-0.295239868245088,-0.00102486757650666
Student,Stu_cc05823f952ac42b6ab6e2a8a3d35b26,0.304913301707648,-0.00124570283123069
Student,Stu_cf298740683e65ed76eb522b587d5819,-0.103712936779264,0.0005449239319338
Student,Stu_d0f1ca26aa1b192dc3056a9d2d6b623f,-0.0390394544099872,-5.29555932375794e-05
Student,Stu_d2ac56a017e2639b1925598037cbe0c6,0.133173253255143,-9.24854943730331e-05
Student,Stu_d4e956edfcd6b6d6a5ef09aeec351d95,0.0757683294959596,0.00060810980597785
Student,Stu_d55c554fa870dc2a4fc3522989cfca62,0.111095151464338,0.000114482481256366
Student,Stu_d855b327ab4849f3298fe713f83bc319,0.309558038929278,-9.58971811387704e-05
Student,Stu_d8dc4d3e4954059fc80124bf6b720f80,0.758282075887603,-0.00068781276323633
Student,Stu_d93963ded0b5a0e9c0b5feb3ab4f4741,0.955729593138708,-5.59960408699345e-05
