Type,Student,Intercept,Slope
Student,Stu_00370c98955da329f252be47580a66e2,0.237052530283032,-8.81258940361895e-06
Student,Stu_01dcbf5e3dac0f5e364f2915866375eb,0.0886846183803379,-3.29691114146481e-06
Student,Stu_02a1f79bd169c8455bb60702980bd05f,-0.179213797016557,6.66239506781308e-06
Student,Stu_0476cd4217fabde85c42b4e0e7b39811,0.757317653260621,-2.81537999966911e-05
Student,Stu_09ae6b3c18f44c0f43083f10bd80478e,-0.924156027190658,3.43561302753742e-05
Student,Stu_0a3ad3f1b2de5b999d0b6719341d663f,-0.183200173154277,6.81059131810542e-06
Student,Stu_0be57bebea82fd7d20f96f5ab84df34d,1.06905393181486,-3.9742808651569e-05
Student,Stu_0c29b8061820469aa6134f951ff8e47c,-0.0897007659253291,3.33468711912072e-06
Student,Stu_0e3463e4367483c9b587ec9c3328e34e,1.05069956661377,-3.90604726136951e-05
Student,Stu_108cc2c42bc57c48bad59a1408d50744,0.5189301469454,-1.92915819490684e-05
Student,Stu_11246d3f4f594a791b72674eeef9d7f8,-0.0159597311729416,5.93313885538885e-07
Student,Stu_16bd11fa251e3a5acb77b6ec8f751ceb,0.322720655281723,-1.19973603473839e-05
Student,Stu_16e393d41d5be8f67edda4a79eaac44a,-1.16221216895355,4.32060296198836e-05
Student,Stu_18b6aa19459e53b179e55bd1642dffc8,-0.533264520104654,1.98244720424977e-05
Student,Stu_1b0ae3bda59dec3b4270e75302472471,0.730227475869203,-2.71467041857472e-05
Student,Stu_1b298c7fc8f1dc33332c6caf27d0922e,-0.12116061728379,4.50422853844261e-06
Student,Stu_1b7e8dadeab56a3498223e9c8e09e174,-0.0857293301145353,3.18704628567092e-06
Student,Stu_1f6f8ef4542691ff124ffa2ce9258703,-1.31501274340891,4.88864951340211e-05
Student,Stu_21671bb186a5004315f76620a4061647,0.54538751888999,-2.02751527861673e-05
Student,Stu_221c09d59b42af753ca32af4406ee0a5,0.947730807261709,-3.52325387946116e-05
Student,Stu_22334e7d7bd1c77bb5ebee7eb31f50bb,0.477843579716899,-1.7764160805086e-05
Student,Stu_24189f526266332e6fb6c44a2e223f67,-0.950305038668039,3.53282376019081e-05
Student,Stu_25c89ec93adcbd96afb11531a44d2fa5,0.901393270657561,-3.35099092846884e-05
Student,Stu_27c16b238b5b71d7a937255d3579a8c4,-1.73426575627763,6.44725116774035e-05
Student,Stu_28aa627b70b850c35f7ff98a70dca134,-0.684361986789599,2.54416233643265e-05
Student,Stu_2a0e8c0f94edf79bbd189676593870ca,0.476810660524401,-1.77257613300011e-05
Student,Stu_2a7fe12d6a2b81e3ee2c8ba448fe2576,0.496228401584834,-1.84476290903126e-05
Student,Stu_2e1738f6ea8e06092267cc06153f290e,-0.425627584878539,1.58229956031688e-05
Student,Stu_35e5b3ed0858e9e796735b0618c0c3cf,1.06904790521811,-3.97425846087268e-05
Student,Stu_3b07f0b85551ff684dbf4f6a5adaeada,-1.80901238488314,6.72512685479557e-05
