Type,Student,Intercept,Slope
Student,Stu_00534e69904177f44e6e707bdd26d217,-0.782768010878663,-0.0283022132850831
Student,Stu_0086d5c38943e82080c043fd88c53b86,0.876978905189043,0.0361737252766943
Student,Stu_05f31b545d425701fb3908cb3ca1d86c,0.203280819080314,0.00102532022808031
Student,Stu_05f4b7f06c6ac832627c477fcc4253ab,0.58325863392264,-0.0107015999129218
Student,Stu_106405e1f4d9003ae04d0ec5061fee1c,1.34255369268635,-0.00361997358653264
Student,Stu_125cd9d53269afde9eb4ca58e6cf319d,-1.06192169627674,-0.0227277108976391
Student,Stu_13c40c5dae8a3f2b2194f37067e9fed6,1.2494145052015,0.0152839653235769
Student,Stu_184ef48cf44753fd4c78b03d79a3ec4b,-1.08044773044744,-0.00152087476683289
Student,Stu_18fe882739786192a42b0524659764c2,0.667021979927945,-0.0241957950792048
Student,Stu_1b743d8b62727a340dce1270c57e6d26,0.886074571513955,-0.00498116167740546
Student,Stu_1c7f3789c0c6c0f2d1ddfb126524428d,0.653117696347994,-0.001412132790079
Student,Stu_24c62ee8c2a286f7732eaa866adccd8a,-1.20486887512046,0.0245265730322711
Student,Stu_2802ccb85365fc667255ea160663ea8a,-0.411947925794398,0.0256645871208125
Student,Stu_2943e579bd637549ed29b023400fd5ad,1.4369889985675,0.0184400877085923
Student,Stu_3bff794f2939632d98c7921298fd7f26,1.08554275164308,0.0156671468552069
Student,Stu_57d623858f1aa17ee33b8928bb54a5c6,-0.296408611568219,0.0232633243763912
Student,Stu_5d034340653ebc454761d5a610461767,0.672199122308027,-0.0390290101210175
Student,Stu_5e5d027e19bd1284cb74bee955dc46d4,0.659873534370093,-0.0132060491290409
Student,Stu_68510492264f47d715ea700cf29e21d0,-1.18396388499125,-0.0356910505640892
Student,Stu_6f012bd88b0bce7f6d6d5367b03e7089,-1.29818523565412,-0.0489935529323823
Student,Stu_753d9feaea3ffaf36e32f0c2f74ca41b,-1.01011868396383,0.00561486287039996
Student,Stu_783998ff400622a27feba34616756b04,-0.406694954005222,0.0594263622231123
Student,Stu_78c92bb83c862bb8481e880386e79d61,1.235922429415,0.0388386786602738
Student,Stu_7aeeea65c67d75ade3e8a91d571c2385,-0.889909702623938,-0.05088105097745
Student,Stu_7b3e93242e4650597ea6ead66d47d4bf,-0.605363301278902,-0.0421186503547811
Student,Stu_7cbaaf367dc88964d049e0c29881d37e,0.088864088904879,0.0234278353724569
Student,Stu_7ec32a1be1ab2c230bee18ffe3707386,-1.62943294852299,-0.0234384729301034
Student,Stu_7f0dc8682019639042b62b4c9a255c7b,0.351428323416173,0.009595331498821
Student,Stu_821ac44a98e2e20a43c097bda7a2e90b,-1.47216380441754,0.00460721926414161
Student,Stu_899c4788673607270811b31f83a33d67,0.512742535613957,0.0126743801338181
Student,Stu_90223de95b8f65077f7bb9103d0048f5,-1.21093111250519,-0.0235087634429177
Student,Stu_90d11fafc3af587e73612a1604e0683c,-1.51871964707243,-0.0309965015432563
Student,Stu_9c8f954d884dcc7ec9a90715f0c08a3c,0.731383362251911,0.0103183467111124
Student,Stu_a069cddcde2c0ef7aa894f54f8d56dee,-0.00998933928979101,0.0242801320814341
Student,Stu_afb19ffa488480a2818b851ab417f6e5,0.73772055170759,0.0407820803606822
Student,Stu_b1711db85b0ab6f312b326f1f3a26db3,-1.26556783234634,0.0253100850575118
Student,Stu_bb7813763310ba41038a6ccb573dccbf,-0.371945416346314,0.0127182842432394
Student,Stu_c928783d6daef0ca7c71d2040ce62a9b,0.552639428053307,0.043113668604511
Student,Stu_cd65c159821c83c1383e38421161123c,1.5307791325594,0.00658306089127233
Student,Stu_ce8d95ab2a46787c5a3102531f4307b8,1.23567983288669,0.0177437170712243
Student,Stu_d33ba5425a1ebacbe6bfd5b0dbb07f7f,0.365234445171236,0.0120241934536084
Student,Stu_d3bd40ee29807ba69e0e750fccf49d55,-0.31211799697415,-0.0572114151714418
Student,Stu_e16b57a9818ff1d2aa890801225d6db9,-0.572693442253108,0.0152373884796575
Student,Stu_e45192d3140c37dba1b53af2211b5813,-0.183386471373928,0.0580134671594364
Student,Stu_e4c7ecdc2d6baaa236a2794fc5544b27,0.220575506028942,-0.0105215994042621
Student,Stu_e92f06cd6f4ff0d5e13ddbd221543e69,1.00579297702221,-0.023006533891893
Student,Stu_f19a79ec336e5aa301861c0c5800fe5c,1.22031150133868,-0.00359667375184181
Student,Stu_f99e579d3ea58a4a7cd389eec5b6a7f1,0.600195838311311,-0.0213630555524178
Student,Stu_fafd5c563612153b22013e350d6c6dab,-1.54781573517343,-0.0239729918132863
Student,Stu_fb7e6a49648bf27d424d6676e523fb64,-1.52218390827912,-0.0370368769873483
Student,Stu_feabb83606f65a52fb9d4e4296cdfe76,1.2890368589314,-0.0127750076337392
