individual,KC,n_opp,max_time_btw_opp
Stu_4b065f4dee9c3103ebde4fef62633973,allSkill*the,10,13
Stu_4b065f4dee9c3103ebde4fef62633973,allSkill*the*already-mentioned,5,9
Stu_4b065f4dee9c3103ebde4fef62633973,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,10
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill,15,11
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*a,3,6
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,9
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*number-letter,6,10
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*number-letter*an,3,4
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*study_generic-noncount,5,10
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,9
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*the,10,11
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*the*already-mentioned,5,7
Stu_4b26171ed7f7c381e8577fb3b84ed40d,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,11
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill,13,19
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*a,3,10
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,13
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*number-letter,6,14
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*number-letter*an,3,6
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*rule_generic-noncount,5,19
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*rule_generic-singular,2,15
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,13
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*the,10,18
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*the*already-mentioned,5,12
Stu_4cae62d0a94c2b7811ef502fdf7a6d23,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,14
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill,15,21
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*a,3,10
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,13
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*number-letter,6,17
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*number-letter*an,3,6
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*study_generic-noncount,5,16
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,16
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*the,10,20
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*the*already-mentioned,5,11
Stu_4debced6ed471e8c0fe054be716ddd20,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,17
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill,13,14
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*a,3,6
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,9
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*number-letter,6,11
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*number-letter*an,3,5
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*rule_generic-noncount,5,12
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*rule_generic-singular,2,10
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,10
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*the,10,13
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*the*already-mentioned,5,7
Stu_545ea750d23eb8e6d33ebe495f6aa64c,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,11
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill,13,11
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*a,3,7
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,8
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*number-letter,6,9
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*number-letter*an,3,3
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*rule_generic-noncount,5,10
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*rule_generic-singular,2,9
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,8
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*the,10,11
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*the*already-mentioned,5,8
Stu_57b2626177e61145f8bf9d2e7e9351ce,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,8
Stu_5b64b302af09d5150912b116d8b19d34,allSkill,15,10
Stu_5b64b302af09d5150912b116d8b19d34,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,9
Stu_5b64b302af09d5150912b116d8b19d34,allSkill*number-letter,6,9
Stu_5b64b302af09d5150912b116d8b19d34,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,4
Stu_5b64b302af09d5150912b116d8b19d34,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,10
Stu_5b64b302af09d5150912b116d8b19d34,allSkill*the,10,10
Stu_5b64b302af09d5150912b116d8b19d34,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,10
Stu_5f6b0951b89621d49a3aac3fb9787e4c,allSkill,15,18
Stu_5f6b0951b89621d49a3aac3fb9787e4c,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,14
Stu_5f6b0951b89621d49a3aac3fb9787e4c,allSkill*number-letter,6,15
Stu_5f6b0951b89621d49a3aac3fb9787e4c,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,7
Stu_5f6b0951b89621d49a3aac3fb9787e4c,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,19
Stu_5f6b0951b89621d49a3aac3fb9787e4c,allSkill*the,10,17
Stu_5f6b0951b89621d49a3aac3fb9787e4c,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,17
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill,13,13
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*a,3,7
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,10
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*number-letter,6,11
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*number-letter*an,3,4
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*rule_generic-noncount,5,12
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*rule_generic-singular,2,10
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,10
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*the,10,12
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*the*already-mentioned,5,8
Stu_6308b7be3ff4f759897ecdb9692f415a,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,11
Stu_6883e691c15de87db58a3342fbd17770,allSkill,13,7
Stu_6883e691c15de87db58a3342fbd17770,allSkill*a,3,4
Stu_6883e691c15de87db58a3342fbd17770,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,5
Stu_6883e691c15de87db58a3342fbd17770,allSkill*number-letter,6,6
Stu_6883e691c15de87db58a3342fbd17770,allSkill*number-letter*an,3,2
Stu_6883e691c15de87db58a3342fbd17770,allSkill*rule_generic-noncount,5,6
Stu_6883e691c15de87db58a3342fbd17770,allSkill*rule_generic-singular,2,5
Stu_6883e691c15de87db58a3342fbd17770,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,5
Stu_6883e691c15de87db58a3342fbd17770,allSkill*the,10,7
Stu_6883e691c15de87db58a3342fbd17770,allSkill*the*already-mentioned,5,5
Stu_6883e691c15de87db58a3342fbd17770,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,5
Stu_68fa1a2e3824cfc9b3d46ca6951170e2,allSkill,15,11
Stu_68fa1a2e3824cfc9b3d46ca6951170e2,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,9
Stu_68fa1a2e3824cfc9b3d46ca6951170e2,allSkill*number-letter,6,9
Stu_68fa1a2e3824cfc9b3d46ca6951170e2,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,5
Stu_68fa1a2e3824cfc9b3d46ca6951170e2,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,11
Stu_68fa1a2e3824cfc9b3d46ca6951170e2,allSkill*the,10,10
Stu_68fa1a2e3824cfc9b3d46ca6951170e2,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,11
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill,15,10
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*a,3,6
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,8
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*number-letter,6,9
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*number-letter*an,3,4
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*study_generic-noncount,5,9
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,8
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*the,10,10
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*the*already-mentioned,5,7
Stu_69c5ff97e812ea30cd966d351839fef0,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,9
Stu_6fe823348edc181c27625b5d883650ff,allSkill,15,13
Stu_6fe823348edc181c27625b5d883650ff,allSkill*a,3,7
Stu_6fe823348edc181c27625b5d883650ff,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,10
Stu_6fe823348edc181c27625b5d883650ff,allSkill*number-letter,6,10
Stu_6fe823348edc181c27625b5d883650ff,allSkill*number-letter*an,3,4
Stu_6fe823348edc181c27625b5d883650ff,allSkill*study_generic-noncount,5,12
Stu_6fe823348edc181c27625b5d883650ff,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,10
Stu_6fe823348edc181c27625b5d883650ff,allSkill*the,10,11
Stu_6fe823348edc181c27625b5d883650ff,allSkill*the*already-mentioned,5,9
Stu_6fe823348edc181c27625b5d883650ff,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,11
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill,13,25
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*a,3,12
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,14
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*number-letter,6,16
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*number-letter*an,3,6
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*rule_generic-noncount,5,24
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*rule_generic-singular,2,21
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,13
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*the,10,24
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*the*already-mentioned,5,19
Stu_71992449f75bd1dd8300f80e17bf694c,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,15
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill,13,24
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*a,3,12
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,13
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*number-letter,6,17
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*number-letter*an,3,5
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*rule_generic-noncount,5,22
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*rule_generic-singular,2,19
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,13
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*the,10,23
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*the*already-mentioned,5,18
Stu_71a0fe768edf53d3d4c7bf47a246f24e,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,15
Stu_75adb632319e43213c15646c75a7c75a,allSkill,15,11
Stu_75adb632319e43213c15646c75a7c75a,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,9
Stu_75adb632319e43213c15646c75a7c75a,allSkill*number-letter,6,9
Stu_75adb632319e43213c15646c75a7c75a,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,5
Stu_75adb632319e43213c15646c75a7c75a,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,11
Stu_75adb632319e43213c15646c75a7c75a,allSkill*the,10,11
Stu_75adb632319e43213c15646c75a7c75a,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,11
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill,15,13
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*a,3,8
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,10
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*number-letter,6,11
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*number-letter*an,3,3
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*study_generic-noncount,5,11
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,10
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*the,10,12
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*the*already-mentioned,5,9
Stu_76d3118f0123ec9958c84ecbfdad1b61,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,11
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill,13,10
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*a,3,5
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,6
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*number-letter,6,7
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*number-letter*an,3,3
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*rule_generic-noncount,5,9
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*rule_generic-singular,2,8
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,7
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*the,10,9
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*the*already-mentioned,5,6
Stu_77c5b221ff3f15ca73c0cae3b776e0f3,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,7
Stu_7879bf37d4475cd3babd3f7d813b1183,allSkill,15,13
Stu_7879bf37d4475cd3babd3f7d813b1183,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,11
Stu_7879bf37d4475cd3babd3f7d813b1183,allSkill*number-letter,6,11
Stu_7879bf37d4475cd3babd3f7d813b1183,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,6
Stu_7879bf37d4475cd3babd3f7d813b1183,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,13
Stu_7879bf37d4475cd3babd3f7d813b1183,allSkill*the,10,13
Stu_7879bf37d4475cd3babd3f7d813b1183,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,13
Stu_7ba06a08bdc74d6f216fad9c8ebe8b7e,allSkill,15,10
Stu_7ba06a08bdc74d6f216fad9c8ebe8b7e,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,8
Stu_7ba06a08bdc74d6f216fad9c8ebe8b7e,allSkill*number-letter,6,8
Stu_7ba06a08bdc74d6f216fad9c8ebe8b7e,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,4
Stu_7ba06a08bdc74d6f216fad9c8ebe8b7e,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,10
Stu_7ba06a08bdc74d6f216fad9c8ebe8b7e,allSkill*the,10,9
Stu_7ba06a08bdc74d6f216fad9c8ebe8b7e,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,9
Stu_7e93997c6432a9f035ebf48bd4bbc765,allSkill,15,18
Stu_7e93997c6432a9f035ebf48bd4bbc765,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,16
Stu_7e93997c6432a9f035ebf48bd4bbc765,allSkill*number-letter,6,16
Stu_7e93997c6432a9f035ebf48bd4bbc765,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,6
Stu_7e93997c6432a9f035ebf48bd4bbc765,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,18
Stu_7e93997c6432a9f035ebf48bd4bbc765,allSkill*the,10,18
Stu_7e93997c6432a9f035ebf48bd4bbc765,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,18
Stu_824a075a19c5381406c2ce3676d07a41,allSkill,13,16
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*a,3,8
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,11
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*number-letter,6,12
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*number-letter*an,3,6
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*rule_generic-noncount,5,15
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*rule_generic-singular,2,12
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,12
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*the,10,15
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*the*already-mentioned,5,9
Stu_824a075a19c5381406c2ce3676d07a41,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,13
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill,15,10
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*a,3,6
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,7
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*number-letter,6,9
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*number-letter*an,3,3
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*study_generic-noncount,5,9
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,8
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*the,10,10
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*the*already-mentioned,5,6
Stu_83fe5197ea096a3c7d67500b818bcec5,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,9
Stu_86f8cafc7e6e48586385e1322158464b,allSkill,15,18
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*a,3,9
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,14
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*number-letter,6,15
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*number-letter*an,3,7
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*study_generic-noncount,5,16
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,14
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*the,10,18
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*the*already-mentioned,5,11
Stu_86f8cafc7e6e48586385e1322158464b,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,15
Stu_880f40541f1bb2a5d30467b06720e042,allSkill,15,12
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*a,3,7
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,9
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*number-letter,6,10
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*number-letter*an,3,3
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*study_generic-noncount,5,10
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,9
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*the,10,12
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*the*already-mentioned,5,8
Stu_880f40541f1bb2a5d30467b06720e042,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,10
Stu_8a306944ba864e555d56a613f3888a44,allSkill,15,8
Stu_8a306944ba864e555d56a613f3888a44,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,7
Stu_8a306944ba864e555d56a613f3888a44,allSkill*number-letter,6,7
Stu_8a306944ba864e555d56a613f3888a44,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,4
Stu_8a306944ba864e555d56a613f3888a44,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,8
Stu_8a306944ba864e555d56a613f3888a44,allSkill*the,10,8
Stu_8a306944ba864e555d56a613f3888a44,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,8
Stu_8bc41b3fb37c5b878807bc1ae45f2aa1,allSkill,15,15
Stu_8bc41b3fb37c5b878807bc1ae45f2aa1,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,12
Stu_8bc41b3fb37c5b878807bc1ae45f2aa1,allSkill*number-letter,6,13
Stu_8bc41b3fb37c5b878807bc1ae45f2aa1,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,7
Stu_8bc41b3fb37c5b878807bc1ae45f2aa1,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,15
Stu_8bc41b3fb37c5b878807bc1ae45f2aa1,allSkill*the,10,14
Stu_8bc41b3fb37c5b878807bc1ae45f2aa1,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,14
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill,15,24
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*a,3,15
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,18
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*number-letter,6,20
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*number-letter*an,3,7
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*study_generic-noncount,5,21
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,18
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*the,10,23
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*the*already-mentioned,5,16
Stu_8d7ecda5a9708083c19d4ab9f526b98b,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,20
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill,13,13
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*a,3,7
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,10
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*number-letter,6,11
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*number-letter*an,3,4
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*rule_generic-noncount,5,12
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*rule_generic-singular,2,10
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,10
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*the,10,13
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*the*already-mentioned,5,8
Stu_8e3747442a5236abc59f7fd4d96441b1,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,11
Stu_93f5de638981fbcfea2e40977903221b,allSkill,15,17
Stu_93f5de638981fbcfea2e40977903221b,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,5,14
Stu_93f5de638981fbcfea2e40977903221b,allSkill*number-letter,6,14
Stu_93f5de638981fbcfea2e40977903221b,allSkill*number-letter*an*study3Spring2010Tutor_default_KC-number-letter,4,8
Stu_93f5de638981fbcfea2e40977903221b,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,10,17
Stu_93f5de638981fbcfea2e40977903221b,allSkill*the,10,16
Stu_93f5de638981fbcfea2e40977903221b,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,10,16
Stu_992069f900d2c4e8aefd433966e75f60,allSkill,15,9
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*a,3,5
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,7
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*number-letter,6,7
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*number-letter*an,3,3
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*study_generic-noncount,5,8
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,7
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*the,10,8
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*the*already-mentioned,5,6
Stu_992069f900d2c4e8aefd433966e75f60,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,8
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill,15,14
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*a,3,8
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,11
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*number-letter,6,12
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*number-letter*an,3,6
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*study_generic-noncount,5,12
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*study3Spring2010Tutor_default_KC-generic-noncount,5,11
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*the,10,14
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*the*already-mentioned,5,9
Stu_996c993ec46f1e2ce741cad2aa889247,allSkill*the*study3Spring2010Tutor_default_KC-already-mentioned,5,12
Stu_9a1be4dc5b53cc764c7361959233f231,allSkill,13,11
Stu_9a1be4dc5b53cc764c7361959233f231,allSkill*a,3,7
Stu_9a1be4dc5b53cc764c7361959233f231,allSkill*a*study3Spring2010Tutor_default_KC-generic-singular,2,8
Stu_9a1be4dc5b53cc764c7361959233f231,allSkill*number-letter,6,9
