Type,Student,Intercept,Slope
Student,Stu_036abc10b507c9274650a5e63779682d,-0.325784692697611,-1.3900805120644e-05
Student,Stu_03bfee4b23a6d81b74db46e3b6448e5a,-0.299992493523885,1.97548487360138e-05
Student,Stu_1aeef560a9813180cf217327145bad57,-0.257176850137954,-2.59861764736013e-05
Student,Stu_251e159775a8df6bc40381b87c67c184,0.466558763674051,1.55884091750909e-05
Student,Stu_2536a02c154761ddaa40364f91b1c3e7,1.01239280586753,0.00023148919812375
Student,Stu_3c0aadb4e5cc9a0af4e63aa072b33e0e,0.138107227396775,2.43984454910316e-05
Student,Stu_3c99e98d9d1c0bcd6cfc66f9a2473176,0.639279358051415,5.21140859893725e-05
Student,Stu_3cbbb1683f16a2ab0867e0d79739bf60,-0.822368971975391,-2.34574884669589e-05
Student,Stu_3d1ecddac5e2f0c1b0e988d593c03fef,-0.0462568850875766,-4.11621579255023e-05
Student,Stu_3ef819dcbc86d407a6379a0fec6175a3,-0.198329028927274,2.24079163325603e-05
Student,Stu_42aa56377ca8063bc1d32475b35672a1,-0.563774588227662,-2.35910338840894e-05
Student,Stu_472d09b22114679bb10c5fb3a51976be,0.187551918973441,-1.56359396738638e-05
Student,Stu_48fa6b8f3227b48bbd944c12d8c478db,1.04761719662141,8.83039637255296e-05
Student,Stu_493865eb3c930d806853f116079ab76c,-0.30133613132798,2.3518857962793e-05
Student,Stu_4ba1212ab1bb85f2bef7edb2d25179d5,-1.35740884255505,3.65982794394391e-06
Student,Stu_4d1e53fad52234dfe6655262815e632b,-0.319854233194947,-2.38505503935261e-05
Student,Stu_527174bbf2fc8ec5ed681fb9e5a1ee64,-0.259524379949961,2.21048454292605e-05
Student,Stu_546f690a9cd2d4ae442ab6d51c713c3f,-1.07142315683835,-1.2401960791119e-05
Student,Stu_5628238739f7ed05358a09d5075bbba0,0.46290036510295,1.05114513063755e-05
Student,Stu_56e908e48e2d124f3449cfc03037be13,-0.307184770512735,-1.38623689599515e-05
Student,Stu_5737e1306a1c057d234c699257d32ee9,-0.510325953501854,1.94873182361374e-06
Student,Stu_59076a0eba30c86c2897a88647f428e3,0.13461130942802,-0.000103279876448711
Student,Stu_592cff0059041671089a4d6eb49a3e33,-0.138052960764634,-4.93983039645551e-05
Student,Stu_64d0f82f5d082b35af9235397939876d,1.6305283636592,-3.45122196961298e-05
Student,Stu_6acf3df5e6741167bc7288aa2b87f922,-0.708948262300899,9.57954559013645e-06
Student,Stu_6c52602d88dce7ec539f5b3b31e3db4f,-0.123539718818386,-0.000168379129993615
Student,Stu_6d870eab020bc7c7680644fc52fc474c,-0.52521713768679,1.56549250332791e-05
Student,Stu_741907c1c3a9064d271e661906a2b616,0.106867910456054,-7.64521086222777e-06
Student,Stu_7557dc182e3b30bb4a3b206afd964007,-0.58634107867268,-2.58938948669817e-05
Student,Stu_774b319c7b3e37cc378f4bd6e2b14c76,-0.000209870412325082,6.55920470930412e-06
Student,Stu_7a4387ea9bc12dc9a94317626340091a,-0.149537327693219,-3.46559802856503e-05
Student,Stu_7b7b95f8ff923fc3eb45a266347bad0e,-0.119824098367071,1.9761597075755e-06
Student,Stu_8117cc6f602a5187cf2c38cf5b43d710,-0.517584650265304,5.68810311510522e-06
Student,Stu_82ef40fc5936919f9f0f4bbfc728c21a,-0.170533379918002,7.2110869349191e-05
Student,Stu_841f389a749b0fcfe75038a3285d4d25,-1.08000952621084,-2.38451350135531e-05
Student,Stu_873a0da4f8ad8efed304597a1ba70ee0,-0.446647710086111,-3.90323597200676e-05
Student,Stu_89849250ec13109f26f85e80f3bbc3d9,0.502592755135081,5.14600220279798e-06
Student,Stu_8aec3d7b8855e1f6b50ecfbcd3fe8611,0.702299100559742,-1.81497538301982e-05
Student,Stu_8bc4f4c730fca2a4baaac535d391c719,1.42615227658536,0.000139048473636241
Student,Stu_907fb00d013973a462e7caae04cf665e,0.120387937194375,-3.98089373577055e-05
Student,Stu_97b3061e03e134416c3aaf80f2362401,0.375834415734476,4.46394375685569e-05
Student,Stu_98f42c88d961bdc57ba99111e423a851,0.0670231112698131,6.42064821607804e-05
Student,Stu_9b164444d59c662122d025dcc685eb58,1.59131588939486,5.30009145982505e-05
Student,Stu_a96b62593d2a53ad755d91669723f335,0.665552720949416,7.52618318738936e-05
Student,Stu_aa0fcc111376c00e420c35b388ce368c,0.957725458964488,1.33243064825116e-05
Student,Stu_ac8503eca3b230377dfcac98da0fc535,-0.057406094934549,2.13470480380482e-05
Student,Stu_b1714f6e60280cd8488029d2e154614f,-1.54200275563406,8.286096336272e-06
Student,Stu_c2934a41277f8b9dbb9bd101fc00837b,0.390212015833102,6.03683993993308e-05
Student,Stu_c352820eb88dc5136fc27da2a1bb01c9,-0.00360339663969538,-0.000107305891072131
Student,Stu_ca26ec03a09930eab8be331a6058a0f6,-0.254357658251576,-0.000136068867186653
Student,Stu_cbb8bcf9b16610123f9b6088c7eb6ed7,-0.818811179987919,-1.0222106182076e-06
Student,Stu_ceff6d6bb1a72d051abb57588f11024e,0.831340704503093,-9.23415133430392e-06
Student,Stu_d4c880b4fece04f11164a320617158a2,0.0898736710795985,-1.40613299671895e-05
Student,Stu_d706c3fe2b80810c92e024b39517c7ec,-0.184968874169902,3.92019334915518e-06
Student,Stu_de735450023746a3b8a82f80c01072d0,-0.51689204859091,1.12049696985098e-06
Student,Stu_e226bf28fc85f40d5725883f7c8cdbdb,-0.440071251391445,2.29986181412602e-06
Student,Stu_e4e2238b33cb687a7a6ba0eb5cbb715f,0.116829448636337,-0.000178107680284277
Student,Stu_e51762ffc15c60f3e4330dfa2fda940d,-0.371856031668518,6.75869302700165e-05
Student,Stu_e59d9f4d8c1ecc92f44b103e2f0632b9,0.101475894960294,1.02066145254233e-05
Student,Stu_e8782eea5bec045c105a7e532e7af89a,0.618061796657849,1.20302168674516e-05
