Type,Student,Intercept,Slope
Student,Stu_010343054192a6eb9a4f98e2dd6aedfb,1.35856053650698,-2.74583693744911e-06
Student,Stu_040c11b0b5b63cc759261f2838ecaf22,0.365299904398449,1.29914483274833e-06
Student,Stu_07fc0122626ee15161a8e506f7ee3fb9,-0.304114758361159,1.5630403601182e-06
Student,Stu_09e6750d775483785ae364a05734afda,-0.795257414607138,-2.29374492467453e-06
Student,Stu_145b1fb3b08ad678330090aa6dff479b,0.191877905129678,2.49679244314237e-06
Student,Stu_1a9cffd7d7922a893807bf38d73e1da9,0.241849472101719,-3.34243192091576e-06
Student,Stu_21d368eaffc41e04fe81636dc5d6f810,-0.436465639684407,2.74647877653402e-06
Student,Stu_26c68c2483b2bfce65c5990c54ca17e2,-0.473045480707957,-1.44500978709573e-06
Student,Stu_2ffea6f0f1a5329c967402c94c1e2e2e,0.273153439172513,-1.52923099049765e-07
Student,Stu_36a0b186d46f7421b8b046eb0e2d3ac0,0.400462472162752,1.4370648017899e-07
Student,Stu_394a3421803c70efc283ba51270a6dd6,0.0522040268915572,4.65999861805746e-06
Student,Stu_42c1064f34258a0e5d52ba28851a2836,0.335635906277066,4.61756139758971e-07
Student,Stu_5481ec7f807df1a2e091f262acc201b2,-0.373519576033832,-2.08356848212699e-06
Student,Stu_607e58d00fdcee3578ef3098b3c9f738,-0.0137905073283994,1.95269795403881e-07
Student,Stu_691fc6f7f03d296f64dc5d87d8c1f7fa,-0.592302808993942,4.15579043830151e-06
Student,Stu_694d804fd479142527ba5b999e32d294,-0.636097539177338,4.84437233612384e-06
Student,Stu_6b1c58685cf8920234235f75a0dce30c,-0.712238419708596,2.16986265963736e-06
Student,Stu_6c23dc44c51625135ab6062a4ae9735a,0.0969630768178298,5.65177942599446e-07
Student,Stu_6d4c95214d9b5413a71174e0dde11f13,0.683232589550554,1.02218340187644e-06
Student,Stu_7864cfd01d3073d63ca1f8a395af21f1,0.155858409983196,-9.40395973478411e-08
Student,Stu_7a2de4c44b31341d536ff8d4ef2b36e3,-1.20298656821656,-1.69095705092918e-06
Student,Stu_81a5f06726b3d28f9eb15473cb4ac511,-0.114894776666889,1.52988764463483e-06
Student,Stu_860fc5f06c3d0fd9526f38ada5f84d38,0.149550084973871,-7.87795299751464e-07
Student,Stu_8775688f30cd18c02a2c1acb2c5b239c,0.391130904453649,2.23421217309606e-06
Student,Stu_87f9ab5693737836003983f36afa86ac,0.0069686268367623,-1.59271216244342e-06
Student,Stu_8a1c85f6b4abdbf43cc9a5dd3d8aee40,0.265325149208524,-4.89999348194685e-07
Student,Stu_8b596a3c59f60852a6b6700aa7fa8338,0.243820222118171,1.4788495688734e-06
Student,Stu_8e8fc800d06a145bacd9f4cb0cefc366,-0.150136232122695,-6.13493992466116e-07
Student,Stu_94c44ddcbd023e61dd3abdd6303d4e85,0.193862755026777,-1.12808001861402e-06
Student,Stu_984f3bf40ea39db7a64eace35ff10578,-0.702817632652013,2.09110880800883e-06
Student,Stu_990d89265b485cef219918154336df0f,0.0500288845264793,5.17866226374175e-06
Student,Stu_9b5b569c71b7cfaddceb12e63b111304,-0.139557001298025,1.63726485194767e-06
Student,Stu_ac275159f913aaad48700660f04dc7c9,-0.748853332232486,-5.77579074625672e-06
Student,Stu_ae2e5d24938871c5c826e1885e040b7f,1.25363683980399,-6.56110552810851e-06
Student,Stu_b7b0686d8f8c57ed63acd5ed433f8a92,0.604289843325981,1.94972896553771e-06
Student,Stu_bc860eff4a7208c298aa583882b0af98,-0.174157530952606,2.00082518277672e-06
Student,Stu_c3ba515fd47e0d2138490757a036d2e9,-0.784123181479573,1.39374318564619e-06
Student,Stu_c9b6f08ff075305f44433d865968a007,0.51384374288778,-1.62218370953466e-07
Student,Stu_ca79dd10b977ee5d9ea4a1557e0d1333,0.156919456095687,8.46515602567557e-06
Student,Stu_cecb35fa494a7d78230b30abe2204069,-0.180073043943144,-2.4620451299521e-06
Student,Stu_d9c9397bcd3fa42f93e0f465a3782240,-0.167023216952031,-5.13841758162681e-06
Student,Stu_e2d9fc29b6ca510ac2af5cebd9dac7dc,-0.0434324702906311,1.07368312411201e-06
Student,Stu_e34cfe4dfc63be4606b5a7099570d952,-0.689615886767218,-3.95557853122475e-06
Student,Stu_e58488d9f4405251950a64181b6681ab,0.495966587954778,-2.56458053434003e-06
Student,Stu_ea4ed5a893abd7910d07e70c489e302b,0.496694656994191,-7.13827274964667e-07
Student,Stu_eafbfc640208f1cfe34cd55beee8f7ad,-0.0593581767973044,-2.30620370182863e-07
Student,Stu_ef32c54c94be32d2d3b0f4b568a5555f,0.0790566026245923,2.20353152330999e-06
Student,Stu_f00d8166152217151191abe2e9023505,0.523168214512488,-3.75179480283885e-06
Student,Stu_f194ed51a43e9b29393c7ddeacf48ef3,0.0372069984095629,-2.54145437868799e-07
Student,Stu_f75c0564914aa5ce605783ff775f1a43,-0.0048706693947695,1.63632292759243e-07
Student,Stu_f7b9926d3ee9c4f985c8648786b8d001,-0.372115784275576,-5.02488960174184e-06
Student,Stu_f87810e86cbd598d8164c0f5aa97b2fb,0.254413538381433,-2.66856054917873e-06
