Type,Student,Intercept,Slope
Student,Stu_5b9047ffeb340871a2151a27998c004c,0.187897831399564,-4.39168851531521e-05
Student,Stu_5cc7bd63463226a912516d1e3dc35185,0.485842899394792,-0.000215328104373478
Student,Stu_5d534374b1b594109aae9cafc9244443,-0.415826998097832,-0.000127210555645467
Student,Stu_5e1f32aedd4cd4611fdc690149c48b7d,0.614714406566921,0.00024401735802034
Student,Stu_5e2205f851c8334efe876f2ba1d151d5,0.1396180180224,1.2114825260576e-05
Student,Stu_67e3a2a40291859527feb413a31dd981,0.142534214574415,-0.000169097551176067
Student,Stu_721dc0c2e31b6a3c9e0b588a6ddcec38,0.405575373638626,-4.41975388327598e-05
Student,Stu_751a594df93ed541f2a3ba3fc74bb770,-0.108052177036962,-8.66496810866872e-05
Student,Stu_75fcc5a186c2b5f18708e668115df046,1.003111962634,0.000900528023785994
Student,Stu_7653a6e4ddc2756a4f7dbe099709c133,1.50545521064596,-2.23054804390482e-05
Student,Stu_775a05665708ad35b99b93699a1355f3,-0.31437917800307,3.57551510940834e-05
Student,Stu_784a97f3a26b364ff53d1ec5e4350799,0.31989467830404,8.32055270462862e-06
Student,Stu_7dde2f708675f3b52a42521ce747c7f6,-0.200184851897065,3.26860933692321e-07
Student,Stu_7ed0ebfbaddff524957979f4099b6c7b,1.19760861015037,-2.39975992520278e-06
Student,Stu_84eaff6c826ba6711769a9cf2f4e6c24,-0.015988924311689,1.85417608833574e-05
Student,Stu_8819f98620c55609240bdccf2658781a,-0.0154574351473032,-6.3858054993152e-06
Student,Stu_97a3e595867d392fdf1990246ad0a4c6,-0.671003925497543,-2.10116805787527e-05
Student,Stu_98709e1f5829ad05ae0df632b1ed2158,0.0887151558783727,1.6473341069586e-05
Student,Stu_98855526aba7f3e6c101d4bde9b5a472,-0.0306127513209747,-2.37512367329623e-05
Student,Stu_9d5481f229fca0bbb4d7d569386e6f6c,-1.04447925277327,-0.000108742372169278
Student,Stu_9f07ecf8b99f9be24ae764dd3577cbed,0.170848002664665,2.05246267651921e-05
Student,Stu_aff2b7806e2a4e9419f49b22736f4f58,0.732122288588323,-7.36220767449253e-05
Student,Stu_c23a5eece6769bf9c9d2950aab890549,0.241190428148113,-4.08629719620887e-05
Student,Stu_c5ad311ae28c2f72d7e64093615bd0e2,0.398973709688497,-6.3437459430285e-07
Student,Stu_c8f6a84849e5a7b472e3c90fa7402951,-1.2529385291616,-8.83463773739242e-05
Student,Stu_ceb9d8104840276712f124b559ba3acf,-0.609755113366425,2.30242438163035e-05
Student,Stu_cfb9266e8e4ee08b46d334ea2003cf80,-0.193439460216043,-3.17265539243653e-05
Student,Stu_d303e64a3b790d2acbaf6813c5d2406a,-0.103609320708499,-1.67905718935583e-05
Student,Stu_d7785fd722bbc4458524ce139db4608a,0.731334501159658,6.73613765266642e-06
Student,Stu_dedc7d21662d7b189525ffc8480e3bf8,0.949345368304323,0.000106596941111846
Student,Stu_ea5529e0676a3cc1a71184feeeba39fd,0.529728055752196,-6.5194583193341e-05
Student,Stu_ef67706133478e8722d24196da7ace6d,1.17307126429886,3.04952941742884e-05
Student,Stu_fcc2ada809e08a8c806142371f6a7fd3,-0.314469214597101,-0.000220638463366559
