Type,Student,Intercept,Slope
Student,Stu_041fb849e3666445b89f38291a16e14f,0.451254663542232,0.0131593128581038
Student,Stu_0cfe376b6d43e62ee45d406412aa2e42,-1.11221780616131,-0.0309994564334529
Student,Stu_100febfa39c9fd2beffc1b3e1058c4d5,-0.39803392138213,-0.00926618285663273
Student,Stu_123da00b8dbc39e3a689c2f0283a9efe,0.159061153473444,0.00425032080210882
Student,Stu_13bf8e0a32ed009a4de8dbe087d3048a,1.17816746687798,0.0320715543320677
Student,Stu_159a92e0338a2b3ee6cb997255e76184,0.452728289703121,0.0115964306202998
Student,Stu_1a51cc2d4927dafba7cd5d47c9347b4f,0.426304632472565,0.0104037760621795
Student,Stu_1ca56c6272e0d436f94190c07595dd9b,0.0128103687469406,0.00475367321389662
Student,Stu_22900f3c373f7c868dcc37d9c279dd57,-0.655238934023816,-0.0174323851778164
Student,Stu_237e771231f0fb2e6571f2a7d3b5e7c5,0.565189799784511,0.0167614172341231
Student,Stu_250fc4b5b739682732758be79155a134,0.956054414491618,0.0228638454932812
Student,Stu_25179d7ea8d998ff7786c2ff39b8c442,-0.116932665096325,-0.000929246067580761
Student,Stu_25feba966f84b4bbc108d7605e041ac0,0.879080634325037,0.0184583796007632
Student,Stu_28cdf332b1000cfc23471260a1d457df,0.625502869890821,0.0152432308990561
Student,Stu_29e247b9a5b28c613c8eaab020f83d6f,-0.431142078256337,-0.0128932103600762
Student,Stu_2aa8006c8ea1d18c8a92ac48318e6544,0.202739781173894,0.00572477404801567
Student,Stu_2abd1e4d34f95967ffe60d26b3b789f4,0.90141806449741,0.0219788501195305
Student,Stu_3111cf0f0c395df89fc442298823773c,0.927373859826016,0.0228623517103023
Student,Stu_32a5200f9354f6c12c7f33a7f07a1051,-0.442465637514996,-0.00736431880546754
Student,Stu_33f3f1aa8c1a5748602fbc2697f023ae,0.820364992849008,0.0205206945519712
Student,Stu_34188f4af8eeedb926a7ffe15bca3437,-1.29384436752917,-0.0333134656112405
Student,Stu_35932be1a46a6c5da47d6aebe14f8ba8,0.50604023463344,0.011309382253766
Student,Stu_366102e3c0b0cf9e327325480729fd8d,0.0310766026807833,0.00388564374877861
Student,Stu_3999f8c7a7c336d41320eb0f8a870c7f,-2.55540377935321,-0.0787451326301538
