individual,KC,n_opp,max_time_btw_opp
Stu_01f2efdaa6829c6bdbe4127200e3e5c4,unit_subtraction,8,27
Stu_01f2efdaa6829c6bdbe4127200e3e5c4,wholeNumber_equivalentConc,4,4
Stu_01f2efdaa6829c6bdbe4127200e3e5c4,wholeNumber_makeImpFract,8,12
Stu_01f2efdaa6829c6bdbe4127200e3e5c4,wholeNumber_nameImpFract,7,18
Stu_05ed15226d209cc760aa06dffb1eca09,0,189,21537
Stu_05ed15226d209cc760aa06dffb1eca09,compare_comparison,9,14
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_addition,8,7
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_comparison,8,12
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_equivalentConc,17,2945
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_equivalentProc,7,1364
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_makeFract,23,21
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_makeImpFract,28,8691
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_nameFract,26,1315
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_nameImpFract,24,22
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_recUnit,3,1405
Stu_05ed15226d209cc760aa06dffb1eca09,denominator_subtraction,8,1388
Stu_05ed15226d209cc760aa06dffb1eca09,dragPiece_makeFract,6,11
Stu_05ed15226d209cc760aa06dffb1eca09,dragPiece_makeImpFract,4,8689
Stu_05ed15226d209cc760aa06dffb1eca09,makeFract_addition,3,1
Stu_05ed15226d209cc760aa06dffb1eca09,makeFract_comparison,3,3
Stu_05ed15226d209cc760aa06dffb1eca09,makeFract_equivalentConc,11,2941
Stu_05ed15226d209cc760aa06dffb1eca09,makeFract_equivalentProc,9,1361
Stu_05ed15226d209cc760aa06dffb1eca09,makeFract_makeFract,3,13
Stu_05ed15226d209cc760aa06dffb1eca09,makeFract_subtraction,3,5
Stu_05ed15226d209cc760aa06dffb1eca09,mix_addition,32,4314
Stu_05ed15226d209cc760aa06dffb1eca09,mix_comparison,8,1
Stu_05ed15226d209cc760aa06dffb1eca09,mix_equivalentConc,16,4
Stu_05ed15226d209cc760aa06dffb1eca09,mix_equivalentProc,16,3
Stu_05ed15226d209cc760aa06dffb1eca09,mix_makeFract,16,4
Stu_05ed15226d209cc760aa06dffb1eca09,mix_makeImpFract,32,6
Stu_05ed15226d209cc760aa06dffb1eca09,mix_nameFract,20,8
Stu_05ed15226d209cc760aa06dffb1eca09,mix_nameImpFract,32,3
Stu_05ed15226d209cc760aa06dffb1eca09,mix_recUnit,32,4
Stu_05ed15226d209cc760aa06dffb1eca09,mix_subtraction,32,3
Stu_05ed15226d209cc760aa06dffb1eca09,multiply_equivalentConc,12,10
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_addition,16,8
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_comparison,8,10
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_equivalentConc,19,2946
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_equivalentProc,7,1364
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_makeFract,16,20
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_makeImpFract,23,8690
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_nameFract,20,1315
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_nameImpFract,23,22
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_recUnit,3,1405
Stu_05ed15226d209cc760aa06dffb1eca09,numerator_subtraction,16,1389
Stu_05ed15226d209cc760aa06dffb1eca09,SE_addition_addition,2,3
Stu_05ed15226d209cc760aa06dffb1eca09,SE_addition_subtraction,2,1383
Stu_05ed15226d209cc760aa06dffb1eca09,SE_comparison_comparison,6,15
Stu_05ed15226d209cc760aa06dffb1eca09,SE_comparison_makeFract,12,11
Stu_05ed15226d209cc760aa06dffb1eca09,SE_comparison_nameFract,14,1314
Stu_05ed15226d209cc760aa06dffb1eca09,SE_denominator_addition,4,7
Stu_05ed15226d209cc760aa06dffb1eca09,SE_denominator_subtraction,4,1388
Stu_05ed15226d209cc760aa06dffb1eca09,SE_equivalence_comparison,3,10
Stu_05ed15226d209cc760aa06dffb1eca09,SE_equivalence_equivalentConc,23,2946
Stu_05ed15226d209cc760aa06dffb1eca09,SE_equivalence_equivalentProc,4,1361
Stu_05ed15226d209cc760aa06dffb1eca09,SE_findUnit_makeFract,4,1
Stu_05ed15226d209cc760aa06dffb1eca09,SE_findUnit_recUnit,4,1406
Stu_05ed15226d209cc760aa06dffb1eca09,SE_numerator_addition,4,7
Stu_05ed15226d209cc760aa06dffb1eca09,SE_numerator_subtraction,4,1388
Stu_05ed15226d209cc760aa06dffb1eca09,unit_addition,8,8
Stu_05ed15226d209cc760aa06dffb1eca09,unit_subtraction,8,1389
Stu_05ed15226d209cc760aa06dffb1eca09,wholeNumber_equivalentConc,4,7
Stu_05ed15226d209cc760aa06dffb1eca09,wholeNumber_makeImpFract,9,8690
Stu_05ed15226d209cc760aa06dffb1eca09,wholeNumber_nameImpFract,7,18
Stu_086e3d1d417b89b3d36caa2b521367f6,0,188,18700
Stu_086e3d1d417b89b3d36caa2b521367f6,compare_comparison,9,10
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_addition,8,14
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_comparison,8,9
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_equivalentConc,17,1495
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_equivalentProc,6,9
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_makeFract,22,20
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_makeImpFract,24,9
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_nameFract,30,1171
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_nameImpFract,24,10
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_recUnit,3,2
Stu_086e3d1d417b89b3d36caa2b521367f6,denominator_subtraction,8,8660
Stu_086e3d1d417b89b3d36caa2b521367f6,dragPiece_makeFract,6,10
Stu_086e3d1d417b89b3d36caa2b521367f6,dragPiece_makeImpFract,3,7
Stu_086e3d1d417b89b3d36caa2b521367f6,makeFract_addition,3,3
Stu_086e3d1d417b89b3d36caa2b521367f6,makeFract_comparison,3,3
Stu_086e3d1d417b89b3d36caa2b521367f6,makeFract_equivalentConc,9,1488
Stu_086e3d1d417b89b3d36caa2b521367f6,makeFract_equivalentProc,6,10
Stu_086e3d1d417b89b3d36caa2b521367f6,makeFract_makeFract,3,16
Stu_086e3d1d417b89b3d36caa2b521367f6,makeFract_subtraction,3,8652
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_addition,32,6
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_comparison,8,1
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_equivalentConc,16,5
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_equivalentProc,20,1352
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_makeFract,16,6
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_makeImpFract,32,6
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_nameFract,16,6
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_nameImpFract,40,4234
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_recUnit,37,1639
Stu_086e3d1d417b89b3d36caa2b521367f6,mix_subtraction,32,4
Stu_086e3d1d417b89b3d36caa2b521367f6,multiply_equivalentConc,12,9
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_addition,16,16
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_comparison,8,9
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_equivalentConc,19,1495
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_equivalentProc,6,9
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_makeFract,15,20
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_makeImpFract,20,9
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_nameFract,22,1171
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_nameImpFract,23,11
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_recUnit,3,1
Stu_086e3d1d417b89b3d36caa2b521367f6,numerator_subtraction,16,8661
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_addition_addition,2,8
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_addition_subtraction,2,6
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_comparison_comparison,6,11
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_comparison_makeFract,12,9
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_comparison_nameFract,14,1169
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_denominator_addition,4,15
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_denominator_subtraction,4,8661
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_equivalence_comparison,3,7
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_equivalence_equivalentConc,23,1495
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_equivalence_equivalentProc,4,8
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_findUnit_makeFract,4,1
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_findUnit_recUnit,4,2
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_numerator_addition,4,15
Stu_086e3d1d417b89b3d36caa2b521367f6,SE_numerator_subtraction,4,8661
Stu_086e3d1d417b89b3d36caa2b521367f6,unit_addition,8,15
Stu_086e3d1d417b89b3d36caa2b521367f6,unit_subtraction,8,8664
Stu_086e3d1d417b89b3d36caa2b521367f6,wholeNumber_equivalentConc,4,6
Stu_086e3d1d417b89b3d36caa2b521367f6,wholeNumber_makeImpFract,8,7
Stu_086e3d1d417b89b3d36caa2b521367f6,wholeNumber_nameImpFract,7,9
Stu_0a0c683a8d97d85c47996fb3725110b7,0,194,17352
Stu_0a0c683a8d97d85c47996fb3725110b7,compare_comparison,9,1407
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_addition,8,7
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_comparison,8,1407
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_equivalentConc,18,1360
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_equivalentProc,6,8
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_makeFract,22,8629
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_makeImpFract,24,13
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_nameFract,24,11
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_nameImpFract,24,1429
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_recUnit,3,2
Stu_0a0c683a8d97d85c47996fb3725110b7,denominator_subtraction,8,4416
Stu_0a0c683a8d97d85c47996fb3725110b7,dragPiece_makeFract,6,10
Stu_0a0c683a8d97d85c47996fb3725110b7,dragPiece_makeImpFract,3,10
Stu_0a0c683a8d97d85c47996fb3725110b7,makeFract_addition,3,4
Stu_0a0c683a8d97d85c47996fb3725110b7,makeFract_comparison,3,2
Stu_0a0c683a8d97d85c47996fb3725110b7,makeFract_equivalentConc,12,1357
Stu_0a0c683a8d97d85c47996fb3725110b7,makeFract_equivalentProc,6,7
Stu_0a0c683a8d97d85c47996fb3725110b7,makeFract_makeFract,3,8623
Stu_0a0c683a8d97d85c47996fb3725110b7,makeFract_subtraction,3,4
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_addition,32,10
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_comparison,8,2
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_equivalentConc,16,3
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_equivalentProc,16,4
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_makeFract,16,8611
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_makeImpFract,32,6
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_nameFract,16,9
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_nameImpFract,32,5
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_recUnit,32,5
Stu_0a0c683a8d97d85c47996fb3725110b7,mix_subtraction,32,3
Stu_0a0c683a8d97d85c47996fb3725110b7,multiply_equivalentConc,12,7
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_addition,16,8
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_comparison,8,1406
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_equivalentConc,20,1360
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_equivalentProc,6,8
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_makeFract,15,8628
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_makeImpFract,20,12
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_nameFract,18,11
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_nameImpFract,23,1428
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_recUnit,3,2
Stu_0a0c683a8d97d85c47996fb3725110b7,numerator_subtraction,16,4417
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_addition_addition,2,3
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_addition_subtraction,2,4410
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_comparison_comparison,6,1408
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_comparison_makeFract,12,11
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_comparison_nameFract,14,10
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_denominator_addition,4,8
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_denominator_subtraction,4,4416
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_equivalence_comparison,3,6
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_equivalence_equivalentConc,28,1360
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_equivalence_equivalentProc,4,5
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_findUnit_makeFract,4,3
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_findUnit_recUnit,4,3
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_numerator_addition,4,8
Stu_0a0c683a8d97d85c47996fb3725110b7,SE_numerator_subtraction,4,4416
Stu_0a0c683a8d97d85c47996fb3725110b7,unit_addition,8,8
Stu_0a0c683a8d97d85c47996fb3725110b7,unit_nameImpFract,2,1408
Stu_0a0c683a8d97d85c47996fb3725110b7,unit_subtraction,8,4417
Stu_0a0c683a8d97d85c47996fb3725110b7,wholeNumber_equivalentConc,4,5
Stu_0a0c683a8d97d85c47996fb3725110b7,wholeNumber_makeImpFract,8,12
Stu_0a0c683a8d97d85c47996fb3725110b7,wholeNumber_nameImpFract,7,1423
Stu_0e2c65f14909a15fc2877978c4c76fdb,0,187,10061
Stu_0e2c65f14909a15fc2877978c4c76fdb,compare_comparison,9,13
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_addition,8,9
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_comparison,8,12
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_equivalentConc,17,4254
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_equivalentProc,6,1422
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_makeFract,22,17
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_makeImpFract,24,14
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_nameFract,26,1333
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_nameImpFract,24,1480
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_recUnit,3,2
Stu_0e2c65f14909a15fc2877978c4c76fdb,denominator_subtraction,8,1459
Stu_0e2c65f14909a15fc2877978c4c76fdb,dragPiece_makeFract,6,8
Stu_0e2c65f14909a15fc2877978c4c76fdb,dragPiece_makeImpFract,3,11
Stu_0e2c65f14909a15fc2877978c4c76fdb,makeFract_addition,3,2
Stu_0e2c65f14909a15fc2877978c4c76fdb,makeFract_comparison,3,3
Stu_0e2c65f14909a15fc2877978c4c76fdb,makeFract_equivalentConc,10,4249
Stu_0e2c65f14909a15fc2877978c4c76fdb,makeFract_equivalentProc,8,1422
Stu_0e2c65f14909a15fc2877978c4c76fdb,makeFract_makeFract,3,13
Stu_0e2c65f14909a15fc2877978c4c76fdb,makeFract_subtraction,4,1449
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_addition,32,5
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_comparison,8,1
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_equivalentConc,16,4209
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_equivalentProc,16,4
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_makeFract,16,5
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_makeImpFract,32,3
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_nameFract,16,7
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_nameImpFract,32,4
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_recUnit,32,6
Stu_0e2c65f14909a15fc2877978c4c76fdb,mix_subtraction,32,3
Stu_0e2c65f14909a15fc2877978c4c76fdb,multiply_equivalentConc,12,10
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_addition,16,10
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_comparison,8,12
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_equivalentConc,19,4255
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_equivalentProc,6,1422
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_makeFract,15,17
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_makeImpFract,20,13
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_nameFract,20,1333
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_nameImpFract,23,1479
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_recUnit,3,2
Stu_0e2c65f14909a15fc2877978c4c76fdb,numerator_subtraction,16,1459
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_addition_addition,2,5
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_addition_subtraction,2,3
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_comparison_comparison,6,13
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_comparison_makeFract,12,8
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_comparison_nameFract,15,1332
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_denominator_addition,4,9
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_denominator_subtraction,4,1458
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_equivalence_comparison,3,9
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_equivalence_equivalentConc,23,4255
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_equivalence_equivalentProc,4,1421
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_findUnit_makeFract,4,2
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_findUnit_recUnit,4,2
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_numerator_addition,4,9
Stu_0e2c65f14909a15fc2877978c4c76fdb,SE_numerator_subtraction,4,1458
Stu_0e2c65f14909a15fc2877978c4c76fdb,unit_addition,8,10
Stu_0e2c65f14909a15fc2877978c4c76fdb,unit_subtraction,8,1459
Stu_0e2c65f14909a15fc2877978c4c76fdb,wholeNumber_equivalentConc,4,7
Stu_0e2c65f14909a15fc2877978c4c76fdb,wholeNumber_makeImpFract,8,11
Stu_0e2c65f14909a15fc2877978c4c76fdb,wholeNumber_nameImpFract,7,1476
Stu_1352ed43eb67679dc1419f774fa28816,0,186,20160
Stu_1352ed43eb67679dc1419f774fa28816,compare_comparison,9,36
Stu_1352ed43eb67679dc1419f774fa28816,denominator_addition,8,9
Stu_1352ed43eb67679dc1419f774fa28816,denominator_comparison,8,36
Stu_1352ed43eb67679dc1419f774fa28816,denominator_equivalentConc,17,1191
Stu_1352ed43eb67679dc1419f774fa28816,denominator_equivalentProc,6,8840
Stu_1352ed43eb67679dc1419f774fa28816,denominator_makeFract,23,5759
Stu_1352ed43eb67679dc1419f774fa28816,denominator_makeImpFract,24,33
Stu_1352ed43eb67679dc1419f774fa28816,denominator_nameFract,24,1407
Stu_1352ed43eb67679dc1419f774fa28816,denominator_nameImpFract,24,1643
Stu_1352ed43eb67679dc1419f774fa28816,denominator_recUnit,3,2
Stu_1352ed43eb67679dc1419f774fa28816,denominator_subtraction,8,13
Stu_1352ed43eb67679dc1419f774fa28816,dragPiece_makeFract,6,9
Stu_1352ed43eb67679dc1419f774fa28816,dragPiece_makeImpFract,3,20
Stu_1352ed43eb67679dc1419f774fa28816,makeFract_addition,3,3
Stu_1352ed43eb67679dc1419f774fa28816,makeFract_comparison,5,9
Stu_1352ed43eb67679dc1419f774fa28816,makeFract_equivalentConc,8,35
Stu_1352ed43eb67679dc1419f774fa28816,makeFract_equivalentProc,7,8835
Stu_1352ed43eb67679dc1419f774fa28816,makeFract_makeFract,4,5753
Stu_1352ed43eb67679dc1419f774fa28816,makeFract_subtraction,3,7
Stu_1352ed43eb67679dc1419f774fa28816,mix_addition,32,4
Stu_1352ed43eb67679dc1419f774fa28816,mix_comparison,8,2
Stu_1352ed43eb67679dc1419f774fa28816,mix_equivalentConc,16,5
Stu_1352ed43eb67679dc1419f774fa28816,mix_equivalentProc,16,5
Stu_1352ed43eb67679dc1419f774fa28816,mix_makeFract,16,7
Stu_1352ed43eb67679dc1419f774fa28816,mix_makeImpFract,32,5
Stu_1352ed43eb67679dc1419f774fa28816,mix_nameFract,16,7
Stu_1352ed43eb67679dc1419f774fa28816,mix_nameImpFract,32,5
Stu_1352ed43eb67679dc1419f774fa28816,mix_recUnit,32,5
Stu_1352ed43eb67679dc1419f774fa28816,mix_subtraction,32,3
Stu_1352ed43eb67679dc1419f774fa28816,multiply_equivalentConc,12,8
Stu_1352ed43eb67679dc1419f774fa28816,numerator_addition,16,11
Stu_1352ed43eb67679dc1419f774fa28816,numerator_comparison,8,33
Stu_1352ed43eb67679dc1419f774fa28816,numerator_equivalentConc,19,1191
Stu_1352ed43eb67679dc1419f774fa28816,numerator_equivalentProc,6,8840
Stu_1352ed43eb67679dc1419f774fa28816,numerator_makeFract,16,5757
Stu_1352ed43eb67679dc1419f774fa28816,numerator_makeImpFract,20,30
Stu_1352ed43eb67679dc1419f774fa28816,numerator_nameFract,18,1407
Stu_1352ed43eb67679dc1419f774fa28816,numerator_nameImpFract,23,1643
Stu_1352ed43eb67679dc1419f774fa28816,numerator_recUnit,3,3
Stu_1352ed43eb67679dc1419f774fa28816,numerator_subtraction,16,15
Stu_1352ed43eb67679dc1419f774fa28816,SE_addition_addition,2,4
