Type,Student,Intercept,Slope
Student,Stu_01219a4e38be936baebe290c65dae8cf,0.101660104089585,3.13380882430299e-05
Student,Stu_022854c237176258d4475979391011a8,-0.689207665279391,-6.50049920380573e-06
Student,Stu_026479b771a132adfa08a7a256effe78,-1.0277126829936,-1.6667767698317e-05
Student,Stu_03e96ccb9fa765e1455afa347c57fce5,-0.767930377725863,1.72556199348655e-05
Student,Stu_06089fb11925feaececfbbe870f8985f,-0.676193190650995,-7.19603313658029e-07
Student,Stu_0aa7111dfb877931eedcee455daf1035,-0.00544348996389423,-2.0737689464111e-05
Student,Stu_0d934e2364b800dfc77babdb9c61492c,0.84803257234973,8.44871674056614e-06
Student,Stu_0dac26e54850d9b81f4e0bc4e84bf425,-0.0639992221622529,1.46743079125953e-05
Student,Stu_0e98728cedb8b99a148a2986c507eb32,-0.564841678412259,-4.49511744003672e-05
Student,Stu_138521ac1a1aa3d3cd64539d5c96e94d,0.408996082014916,4.30224027805914e-07
Student,Stu_169d0ff6afe7ff87fc1eb2adc0dcf419,-0.262096381329589,-3.03126161438721e-05
Student,Stu_198381e17ea746d8994b4a2651c987ab,-0.469463704639938,-3.2447013179303e-05
Student,Stu_1b4cdc20b7bf71c6f309c130ddb5806b,0.077243985953489,-1.75932976704577e-05
Student,Stu_1c83fa0af1aabdc00bc5af2353676e8d,-0.303919684949409,-1.88788082842375e-05
Student,Stu_1ca75d6647dd3b62b44dd708c9b4db35,0.727930841558409,-6.91631354819607e-06
Student,Stu_1cc0062fa9d839e9b24e2fed3de438ef,-0.30361768504053,-4.36351354855025e-05
Student,Stu_1dbaaea7b1a5c421171a10e73b1fb880,-0.455062124467646,1.64252015118327e-05
Student,Stu_2496977e2add7e2e96223558e4bdaba0,0.486275816774217,2.31869600107427e-05
Student,Stu_25d958971d6d5950d9193e6622e41c49,0.0668716816291014,-8.82364405244142e-06
Student,Stu_28d59659a4e0ea3e2343579cf90981ce,-0.0999783122641304,-2.39486474264594e-05
Student,Stu_29fb97d7e91451844a94289815137498,-0.136778364059888,-2.56846703370055e-05
Student,Stu_2ae0e9344271e66bd1816e456d50a5f6,-0.309204024861781,-1.15054309467219e-05
Student,Stu_305f7bf15c083d26fc4e92057cd9f729,0.15502162753416,-3.15754138418356e-05
Student,Stu_309d686f8d8e64adea01442634eeaea8,0.532996188577114,8.46438569170433e-06
Student,Stu_3269d07ace2b7d3ce6f19fac5ed65d48,0.200666149715712,2.12324122791003e-06
Student,Stu_34fe6d2f8b1cd2c90eaae47651e19556,-0.653011714241053,-2.88939073657945e-05
Student,Stu_359b1b57783db1c95ea526bc2bf28bed,0.23150313892205,2.60425148774437e-05
Student,Stu_3b7c6e2ea8665361611118a72edb453a,0.181636060144085,1.19739586371031e-05
Student,Stu_3bed2aeea7eb71b4ee1f7f0d67c06856,0.41909637302541,1.46812889403011e-05
Student,Stu_3d5bd463115cfc453df032ec6b5285c0,-0.553295881530402,1.42170219259003e-05
Student,Stu_3f42a4b8f6ab3261fe66fe81854de87e,-0.21380194691308,1.81201234963259e-05
Student,Stu_4468dfb61bfc4ec39a235333b81e58d3,0.181813961704942,-1.965445610943e-05
Student,Stu_48058c785ab4a42870a6b5367b8207fa,0.433404956332717,3.83856320886684e-06
Student,Stu_4b75e3590415c6ce8af24099e71eb308,-0.134977878865604,1.06728605650003e-05
Student,Stu_4d1a6bbace972a81ccb8a04455d9a9a0,-0.121618732717296,2.09785003090007e-06
Student,Stu_4e06038ad8cc97a706c85f944eb212cf,-0.126565321767791,-4.48923165000592e-05
Student,Stu_4f60bdada8b95a0b1a1f1ce650d87f5b,-0.00827045210611528,-1.7674482473945e-05
