Type,Student,Intercept,Slope
Student,Stu_156c50d32cd01fd7157b74520a90602b,-0.76524153550914,1.24305403553998e-05
Student,Stu_1a7dd50cf418193cddd6f7c03cd0b66d,-0.467635486265874,1.12809414884911e-05
Student,Stu_1ade7e527b4653c3c0401a30ab2a4dfa,0.666397080669529,3.01047122074195e-06
Student,Stu_1f25ae960ce792324a151b812d4f4c6e,0.0784715423679161,4.54675131279924e-06
Student,Stu_200677499b67a40e96b2eea45e661f88,0.313200146283751,9.85739591176614e-06
Student,Stu_2669087d99946d4c3ce7d4d7483b4aa0,0.0294187081389209,3.86251255237124e-06
Student,Stu_2717ec2038277496b5657d30a9324140,-0.646430975436513,6.17545037226603e-06
Student,Stu_3301bd69f1294aaa1b16f627e9dd6d0c,-0.0965481608949615,2.5288745773032e-07
Student,Stu_3541d042b77b78b4b107817b0f2d5554,-0.471293957553873,-3.21290582057649e-06
Student,Stu_3aa41f2a26ad9c2585de0c0787344294,0.708484610054418,-6.07112511804646e-06
Student,Stu_3c1c7bec4a93edef9207d2e3533de496,-1.33582456682138,1.44390975787463e-05
Student,Stu_3ca3325c5c36fa8980cfb6532419676a,-0.118190284744138,-1.26206031841055e-05
Student,Stu_4285303463369b3e9aca32cfb70746e0,0.402650121422133,1.07929029754523e-06
Student,Stu_47d804d0323764ecb8dad2defd7f1a1f,1.44135016872013,-9.72204968920658e-06
Student,Stu_791d8abb49e193b366d9e4bf14b0dea2,-0.173110850345232,-9.80274005441162e-06
Student,Stu_7f716b1b57765081188c6c406832debf,-0.631638675779126,-6.30433260071824e-07
Student,Stu_7f9d1204702a07d488fd851872105252,0.648133171406317,6.10160650144612e-06
Student,Stu_83664bb54e491808069fcc1d4b8e43ec,0.523310897593338,4.24811196890689e-06
Student,Stu_89cd60226f847641d6db812374363acf,0.648366655619904,-3.85274447699882e-06
Student,Stu_8b2b522f18b4b5eb46f740ea78e4d78b,0.859064077235122,-6.1958231663276e-06
Student,Stu_8c618ed958429a5daa3698b4ee10d8a4,-0.0396618191362101,2.95754384611072e-07
Student,Stu_93af6a0308e0fb0819b95fb173eb31b7,-0.11830222350444,-7.58427776099791e-06
Student,Stu_9ae71fea66550124cd266986b1e31054,-0.552703474343756,3.66666449153004e-06
Student,Stu_9c11ac165628fdc96202e041866d25bf,0.486369683621926,-5.15205144299104e-06
Student,Stu_a4ccdb184a643a2428438416596e0d33,0.703356899802498,5.3806905371899e-06
Student,Stu_a882acdc6c9c41b33490a79d93472c5f,-0.262638341784446,2.61871088368041e-06
Student,Stu_b1cc81b31b2e46a987b7ddb1768bc19e,-0.204624546750497,6.08836013887742e-06
Student,Stu_bec8a4428f45a0c2c5d86db69994ea04,0.364304760015327,1.08809655437548e-05
Student,Stu_ccae731d2abf50eadf3f66cb8dab0a33,-0.530577794925847,5.47222072071653e-06
Student,Stu_cfe48b998f9153210e922a1630ef1503,-0.0638945629179671,-1.326590102597e-05
Student,Stu_d877eb8d4b7a8b771c47be28ba704211,-0.703954654334019,7.28413205966412e-06
Student,Stu_dc90b73a0b8a7592a33569c5015125c4,0.577283914086169,-3.56440291445794e-06
Student,Stu_ddf8fb14084ebb9488261ded21426648,0.215921991064254,-1.48459894424802e-05
Student,Stu_de0308827238fef45835120e6f450e03,0.038049482832235,-6.65254343355041e-06
Student,Stu_dec9a929b79b24241de6d3a5e78a5ba0,0.146909912483292,-6.89818066610677e-06
Student,Stu_ea6190229089b3494a5a3ab88d6839ce,-1.1329278495364,3.02174654267157e-06
Student,Stu_ed3debab4ce08373cd1404d1bcee0081,-0.79509766858122,6.10779228301819e-06
Student,Stu_f4cfd8638ec161c34fc67152ba55a741,0.0465348610204429,-7.24973815923884e-06
Student,Stu_f7f918fcfb0dfbecfa1bc82c9e8cea2b,0.107460399923108,3.4590149223882e-06
Student,Stu_fc7dd42bca2610de33ed951cb1397e0b,-0.00769892237496332,-7.97288274198307e-06
Student,Stu_fe2185b20f961c24666f4f3a6396c7e4,0.111493103670018,-6.25804046038833e-06
