"V1"
0.557146487459652
0.503314323424915
0.446519108164882
0.432327273003032
0.250804048594115
0.572325891299618
0.565217690305771
0.501154112515961
0.534101675393103
0.520026183955424
0.507298555318339
0.501258463923575
0.533401618476463
0.529041738976741
0.448483039194895
0.513961341345615
0.572636320292651
0.454638508971368
0.570871322801679
0.508726798385939
0.304588845870466
0.471889487774865
0.498789237070063
0.408427033463889
0.673927819584072
0.359384000167356
0.432692378346393
0.517315534143861
