"V1"
0.556231526715918
0.462673641472459
0.260900513026099
0.567807737327251
0.554487735883855
0.508271466428606
0.501220271391802
0.518419953325501
0.50036241730026
0.47653069024935
0.515055573460838
0.502443276204111
0.490911361789705
0.510647810060861
0.565195470198619
0.46676498038582
0.556119688605639
0.524287459468978
0.32258594999402
0.432629741489397
0.406645502031411
0.485533845300575
0.375359302111181
