"V1"
0.472596261137968
0.572530686001177
0.455642502308389
0.534588410776416
0.572502597950256
0.432753054341673
0.558308928674461
0.514226840502885
0.446806948723716
0.251225872713636
0.501255258780768
0.534231907066952
0.520727826237047
0.508718041010398
0.501326205859771
0.52928574138742
0.571057402608883
0.674242650298679
0.517532538863446
0.565202953831547
0.358959950737
0.500980720508684
0.40848131287319
0.432470521967524
0.508621057021493
0.448988556655999
0.30503303225634
0.503661569918943
