"Dataset","Type","KC","Intercept","Slope"
"ds115","KC","response_gong1si1","-1.25980967694953","0.270340552868637"
"ds115","KC","response_gong1yuan2","-2.38209227669007","0.506088062159293"
"ds115","KC","response_gong1zuo4","-2.02595208543795","0.441396196431517"
"ds115","KC","response_good","1.06819856644509","-0.182319507364333"
"ds115","KC","response_gou3","-0.0810400650356594","-0.0049199411261127"
"ds115","KC","response_guo2","0.411199031462395","-0.058666550440023"
"ds115","KC","response_guo2wai4","-1.291184068756","0.297433068167491"
"ds115","KC","response_hai3bian1","-1.64247350837337","0.34239147105523"
"ds115","KC","response_half","1.07702329336134","-0.307353811664424"
"ds115","KC","response_hao3","0.0380958359721876","0.0160989482385597"
"ds115","KC","response_happy","1.19812619356224","-0.252363343823002"
"ds115","KC","response_hen3","-0.217148636325106","0.0144499153573809"
"ds115","KC","response_homework","1.70607730307536","-0.350678185865183"
"ds115","KC","response_hong2","0.219320349285444","-0.0361166910734673"
"ds115","KC","response_hui2","-0.668396077354468","0.130384874256548"
"ds115","KC","response_hundred","1.09136307753571","-0.178879814578103"
"ds115","KC","response_hungry","1.16495761745132","-0.217560870382543"
"ds115","KC","response_huo3che1","-2.58842361088013","0.563693025680455"
"ds115","KC","response_inside","0.824269820334692","-0.202452975264034"
"ds115","KC","response_ji1chang3","-3.19615689981198","0.662296879860743"
"ds115","KC","response_jian4","-0.524343907896773","0.138777281198721"
"ds115","KC","response_jiao4","-0.623131793843455","0.147376504102367"
"ds115","KC","response_jiao4lian4","-1.6191581421764","0.317612216583259"
"ds115","KC","response_jin1tian1","-1.5226456938625","0.332472692176658"
"ds115","KC","response_jing3se4","-2.51499881327007","0.514064097731157"
"ds115","KC","response_job","0.867935117838346","-0.198935597228295"
"ds115","KC","response_ke2sou4","-2.15341647621472","0.467006739152442"
"ds115","KC","response_ke3le4","-0.998556694620611","0.216614468512761"
"ds115","KC","response_kitchen","2.06188445107732","-0.413344153694186"
